time	flux	flux_err	band
94.0	9.239474863855436e-13	9.239474863855436e-13	R
100.0	9.239474863855436e-13	9.239474863855436e-13	R
106.0	9.239474863855436e-13	9.239474863855436e-13	R
112.0	9.239474863855436e-13	9.239474863855436e-13	R
118.0	9.239474863855436e-13	9.239474863855436e-13	R
124.0	1.0130882732030532e-12	0.0	R
130.0	2.1166414094167406e-12	0.0	R
136.0	3.0594776735786647e-12	0.0	R
142.0	2.790276801071144e-12	0.0	R
148.0	4.422290707099821e-12	0.0	R
960.0	8.426501225792643e-13	0.0	R
4248.0	1.4643580813640062e-13	0.0	R
