Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
          19546.8000             150.0000    2.5030168214470601e+44    1.3832182527585333e+43
          29868.5000               0.0010    2.0628315591278417e+44    1.1399628801944600e+43
          30084.5000               0.0010    1.9699888438262781e+44    1.0886560981782919e+43
          31395.4000             300.0000    2.2205664174170115e+44    1.8406955800589273e+43
          44709.4000               0.0010    2.5993440611596459e+44    4.0938843644179431e+43
          55077.4000               0.0010    1.5677029127587175e+44    2.7578638682645921e+43
         138885.4000               0.0010    7.0870216603424274e+43    3.9947616759785427e+43
         140619.8000             600.0000    4.4716083363980261e+43    9.0607079142851372e+42
         211514.2000             750.0000    4.0037205431547540e+43    6.2688571031112034e+42
         229541.5000               0.0010    4.1272783239897250e+43    6.6904005111958460e+42
