Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
          11506.1000             300.0000    4.5313323826313395e-06    2.0867557392029722e-07
          12216.4000             250.0000    4.2484050786265654e-06    1.9564628969316353e-07
          12974.9000             300.0000    4.1708629459124340e-06    1.9207534241303291e-07
          13726.6000             300.0000    3.8390690076642264e-06    1.7679566645004067e-07
          20130.6000             250.0000    3.0776973971383717e-06    1.9842648983941212e-07
          28797.1000               0.0010    2.4000810924738041e-06    1.1052782209200660e-07
          29488.3000               0.0010    2.3780770164297962e-06    1.0951449691315427e-07
          32671.7000             600.0000    2.4222887697297082e-06    2.2310104690687478e-07
          49683.8000             600.0000    1.5425026285361058e-06    2.4151856892206943e-07
         134108.6000            4500.0000    7.9474153071111791e-07    7.3198402163177053e-08
