Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
          18792.0000               0.0010    1.6465572497850205e-05    4.5496059447131882e-06
          28149.1000               0.0010    9.0651883419690557e-06    1.0269697126012650e-06
          30870.7000               0.0010    8.4057570033938856e-06    3.0967954125654974e-07
          31086.7000               0.0010    8.4835345164989130e-06    3.1254497081497206e-07
          34045.4000             600.0000    7.5262186362154186e-06    4.8523326144303538e-07
          40547.5000               0.0010    6.1457774427675489e-06    6.2265174100617375e-07
          42981.4000               0.0010    7.1544595082911091e-06    1.3376686856610083e-06
          53773.7000             750.0000    2.3365593822148631e-06    2.3672558611970244e-07
         136293.4000               0.0010    2.8931891264639185e-06    1.0392430379117341e-06
         229541.5000               0.0010    1.4851722292322231e-06    1.4910046928265782e-07
         566478.2000            6900.0000    9.4749476032633583e-07    1.5708149090090065e-07
