Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
          18792.0000               0.0010    5.4748039062841740e+44    1.5127442669498166e+44
          28149.1000               0.0010    3.0141757021988643e+44    3.4146749497589756e+43
          30870.7000               0.0010    2.7949147400410706e+44    1.0296846722997400e+43
          31086.7000               0.0010    2.8207757681118566e+44    1.0392122274100651e+43
          34045.4000             600.0000    2.5024681768265705e+44    1.6134009039492483e+43
          40547.5000               0.0010    2.0434713919124274e+44    2.0703174361901586e+43
          42981.4000               0.0010    2.3788582430679638e+44    4.4477492334548836e+43
          53773.7000             750.0000    7.7690614369376210e+43    7.8711272491422377e+42
         136293.4000               0.0010    9.6198556917784866e+43    3.4554837642484958e+43
         229541.5000               0.0010    4.9381986099584220e+43    4.9575915551316342e+42
         566478.2000            6900.0000    3.1504206827279694e+43    5.2229605748690228e+42
