Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           3303.1000              17.5000    7.6913039969913439e-04    7.0839529755953621e-06
           3403.9000              17.5000    7.3451382889233726e-04    6.7651225667756837e-06
           3519.5000              17.5000    7.2777976553214311e-04    6.7030995493563275e-06
           3619.2000              17.5000    7.1449628758662445e-04    6.5807541926323944e-06
           3720.2000              17.5000    7.0145526044104560e-04    6.4606418903636479e-06
           3822.2000              17.5000    7.0145526044104560e-04    6.4606418903636479e-06
           3992.0000              57.5000    6.8865225886951989e-04    6.3427218847122789e-06
           4176.2000              57.5000    6.6988457268724435e-04    6.1698651020029018e-06
           4363.8000              57.5000    6.5765780111599599e-04    6.0572523709394148e-06
           4551.3000              57.5000    6.4565419327945338e-04    5.9466950538904230e-06
           4769.3000              57.5000    6.2805832377395385e-04    5.7846311019384131e-06
           4956.1000              57.5000    6.1659496729240810e-04    5.6790496838986072e-06
           5154.4000              57.5000    6.1094199056957975e-04    5.6269838426676332e-06
           5350.7000              57.5000    5.9979104238158654e-04    5.5242798114293097e-06
           5533.0000              17.5000    5.8344507108275365e-04    5.3737278477224274e-06
           5632.8000              17.5000    5.8884362193830199e-04    5.4234503400488574e-06
           5734.0000              17.5000    5.7279599824341877e-04    5.2756462594026220e-06
           5836.0000              17.5000    5.7279599824341877e-04    5.2756462594026220e-06
           5971.4000              17.5000    5.6234129289120126e-04    5.1793548618479481e-06
           6072.2000              17.5000    5.6234129289120126e-04    5.1793548618479481e-06
           6174.0000              17.5000    5.6234129289120126e-04    5.1793548618479481e-06
           6275.5000              17.5000    5.5207740741959003e-04    5.0848209803939943e-06
           6403.5000              17.5000    5.4701593124983786e-04    5.0382030607438973e-06
           6502.9000              17.5000    5.4200085897321336e-04    4.9920125367563966e-06
           6604.2000              17.5000    5.4200085897321336e-04    4.9920125367563966e-06
           6705.9000              17.5000    5.2722983063384734e-04    4.8559663341902417e-06
           6829.4000              17.5000    5.3210822826596168e-04    4.9008980381453481e-06
           6932.2000              17.5000    5.2239615842071823e-04    4.8114465665791291e-06
           7034.1000              17.5000    5.1760680158147957e-04    4.7673349586570071e-06
           7135.9000              17.5000    5.1286135383030987e-04    4.7236277683930664e-06
           7259.2000              17.5000    5.0815941260628085e-04    4.6803212880640290e-06
           7360.0000              17.5000    5.0815941260628085e-04    4.6803212880640290e-06
           7462.3000              17.5000    5.0350057903914827e-04    4.6374118439390763e-06
           7563.8000              17.5000    4.9888445791552397e-04    4.5948957959682789e-06
           7680.4000              17.5000    4.9431065764536642e-04    4.5527695374739638e-06
           7781.9000              17.5000    4.8977879022876519e-04    4.5110294948447893e-06
           7883.7000              17.5000    4.8528847122299027e-04    4.4696721272322572e-06
           7985.8000              17.5000    4.8528847122299027e-04    4.4696721272322572e-06
           8103.5000              17.5000    4.8528847122299027e-04    4.4696721272322572e-06
           8203.3000              17.5000    4.7643095826371097e-04    4.3880914156795655e-06
           8306.0000              17.5000    4.7206301291876512e-04    4.3478611511682797e-06
           8408.3000              17.5000    4.7206301291876512e-04    4.3478611511682797e-06
           8554.8000              17.5000    4.5919798507545269e-04    4.2293698624253044e-06
           8655.1000              17.5000    4.6344689178160522e-04    4.2685037405243239e-06
           8756.3000              17.5000    4.5498803258070932e-04    4.1905947658826140e-06
           8857.8000              17.5000    4.5498803258070932e-04    4.1905947658826140e-06
           8976.5000              17.5000    4.5081667716300155e-04    4.1521751615670172e-06
           9075.2000              17.5000    4.4668356496221353e-04    4.1141077903063123e-06
           9176.4000              17.5000    4.4258834536239775e-04    4.0763894228081876e-06
           9278.0000              17.5000    4.4258834536239775e-04    4.0763894228081876e-06
           9399.1000              17.5000    4.4258834536239775e-04    4.0763894228081876e-06
           9498.4000              17.5000    4.3853067096210984e-04    4.0390168593870035e-06
           9600.3000              17.5000    4.3451019754488636e-04    4.0019869296918780e-06
           9702.4000              17.5000    4.3451019754488636e-04    4.0019869296918780e-06
           9823.0000              17.5000    4.2657949254380306e-04    3.9289424351393688e-06
           9922.4000              17.5000    4.2657949254380306e-04    3.9289424351393688e-06
          10023.8000              17.5000    4.2266858819054007e-04    3.8929216738466100e-06
          10126.1000              17.5000    4.2266858819054007e-04    3.8929216738466100e-06
          10250.7000              17.5000    4.1495401692131861e-04    3.8218678445877210e-06
          10352.0000              17.5000    4.1495401692131861e-04    3.8218678445877210e-06
          10454.0000              17.5000    4.1114969557079446e-04    3.7868287490563149e-06
          10558.1000              17.5000    4.1114969557079446e-04    3.7868287490563149e-06
          10678.2000              17.5000    4.1114969557079446e-04    3.7868287490563149e-06
          10776.8000              17.5000    4.0738025244856497e-04    3.7521108938883221e-06
          10878.3000              17.5000    4.0738025244856497e-04    3.7521108938883221e-06
          10979.6000              17.5000    3.9627800942774116e-04    3.6498554538304163e-06
          11101.3000              17.5000    3.9994472475856220e-04    3.6836271510466382e-06
          11201.3000              17.5000    3.9627800942774116e-04    3.6498554538304163e-06
          11302.3000              17.5000    3.9264491074563108e-04    3.6163933773999006e-06
          11403.5000              17.5000    3.9627800942774116e-04    3.6498554538304163e-06
          11533.5000              17.5000    3.8904512051294904e-04    3.5832380831347126e-06
          11633.0000              17.5000    3.8547833335598108e-04    3.5503867584389227e-06
          11736.5000              17.5000    3.8194424670070587e-04    3.5178366165027287e-06
          11840.5000              17.5000    3.8547833335598108e-04    3.5503867584389227e-06
          11961.0000              17.5000    3.8194424670070587e-04    3.5178366165027287e-06
          12062.4000              17.5000    3.7844256074712987e-04    3.4855848960660660e-06
          12164.2000              17.5000    3.7497297844381138e-04    3.4536288611839695e-06
          12265.5000              17.5000    3.6812895017424328e-04    3.3905930294911502e-06
          12391.1000              17.5000    3.7497297844381138e-04    3.4536288611839695e-06
          12492.4000              17.5000    3.6812895017424328e-04    3.3905930294911502e-06
          12594.3000              17.5000    3.6475392362241715e-04    3.3595078852894975e-06
          12695.3000              17.5000    3.6812895017424328e-04    3.3905930294911502e-06
          12820.8000              17.5000    3.6475392362241715e-04    3.3595078852894975e-06
          12919.4000              17.5000    3.6140983950046842e-04    3.3287077314071571e-06
          13021.5000              17.5000    3.6140983950046842e-04    3.3287077314071571e-06
          13124.3000              17.5000    3.5809641412648183e-04    3.2981899550370549e-06
          13248.2000              17.5000    3.6140983950046842e-04    3.3287077314071571e-06
          13350.1000              17.5000    3.5156041787500842e-04    3.2379912031580273e-06
          13452.2000              17.5000    3.5156041787500842e-04    3.2379912031580273e-06
          13553.7000              17.5000    3.5481336641937704e-04    3.2679519673266945e-06
          13676.6000              17.5000    3.4833729254260071e-04    3.2083051209304130e-06
          13778.3000              17.5000    3.4833729254260071e-04    3.2083051209304130e-06
          13879.7000              17.5000    3.4514371700129922e-04    3.1788912023446427e-06
          13981.8000              17.5000    3.4514371700129922e-04    3.1788912023446427e-06
          14102.5000              17.5000    3.3884413411928429e-04    3.1208698981294981e-06
          14203.5000              17.5000    3.3884413411928429e-04    3.1208698981294981e-06
          14306.4000              17.5000    3.3573759237884028e-04    3.0922575904965681e-06
          14407.6000              17.5000    3.3573759237884028e-04    3.0922575904965681e-06
          14529.6000              17.5000    3.3265953158468536e-04    3.0639076020806298e-06
          14631.5000              17.5000    3.3573759237884028e-04    3.0922575904965681e-06
          14730.6000              17.5000    3.3265953158468536e-04    3.0639076020806298e-06
          14831.8000              17.5000    3.3265953158468536e-04    3.0639076020806298e-06
          14955.5000              17.5000    3.2960969062193049e-04    3.0358175279246067e-06
          15057.9000              17.5000    3.2658781076961327e-04    3.0079849851203069e-06
          15159.6000              17.5000    3.2359363567871247e-04    2.9804076126059233e-06
          15264.3000              17.5000    3.2658781076961327e-04    3.0079849851203069e-06
          15389.2000              17.5000    3.2062691135045551e-04    2.9530830709662371e-06
          15488.6000              17.5000    3.1477481060875994e-04    2.8991832296924627e-06
          15590.3000              17.5000    3.1768738611473408e-04    2.9260090422338247e-06
          15691.5000              17.5000    3.2062691135045551e-04    2.9530830709662371e-06
          15813.7000              17.5000    3.1477481060875994e-04    2.8991832296924627e-06
          15916.2000              17.5000    3.1477481060875994e-04    2.8991832296924627e-06
          16017.6000              17.5000    3.1477481060875994e-04    2.8991832296924627e-06
          16119.7000              17.5000    3.1477481060875994e-04    2.8991832296924627e-06
          16239.5000              17.5000    3.0619632300851849e-04    2.8201724367429060e-06
          16338.8000              17.5000    3.0619632300851849e-04    2.8201724367429060e-06
          16442.4000              17.5000    3.0619632300851849e-04    2.8201724367429060e-06
          16544.4000              17.5000    3.0338909820390301e-04    2.7943169400474170e-06
          16946.4000              57.5000    2.9785162301461431e-04    2.7433149072844528e-06
          17127.3000              57.5000    2.9241521813949819e-04    2.6932437665433187e-06
          17327.9000              57.5000    2.9241521813949819e-04    2.6932437665433187e-06
          17538.3000              57.5000    2.9241521813949819e-04    2.6932437665433187e-06
          17736.0000              57.5000    2.9241521813949819e-04    2.6932437665433187e-06
          17933.9000              57.5000    2.8973433926563695e-04    2.6685519589081910e-06
          18131.2000              57.5000    2.8444609151821520e-04    2.6198453957809393e-06
          18315.8000              57.5000    2.8444609151821520e-04    2.6198453957809393e-06
          18520.9000              57.5000    2.7925436517143112e-04    2.5720278276323333e-06
          18712.8000              57.5000    2.7415739851115227e-04    2.5250830284751080e-06
          18906.1000              57.5000    2.7669414572462905e-04    2.5484473344215005e-06
          19102.0000              57.5000    2.7415739851115227e-04    2.5250830284751080e-06
          19318.2000              57.5000    2.6915346197815116e-04    2.4789950684796246e-06
          19501.2000              57.5000    2.7164390833626223e-04    2.5019329277763098e-06
          19684.0000              57.5000    2.6424085758122761e-04    2.4337483085685319e-06
          19867.6000              57.5000    2.6181828280140489e-04    2.4114355696274622e-06
          20078.1000              57.5000    2.6424085758122761e-04    2.4337483085685319e-06
          20272.6000              57.5000    2.5941791832100080e-04    2.3893273951096904e-06
          20457.0000              57.5000    2.5703956051475058e-04    2.3674219095571661e-06
          20657.7000              57.5000    2.5468300762425828e-04    2.3457172547063365e-06
          20874.4000              57.5000    2.5468300762425828e-04    2.3457172547063365e-06
          21071.7000              57.5000    2.5703956051475058e-04    2.3674219095571661e-06
          21267.3000              57.5000    2.5003451878862810e-04    2.3029030890823203e-06
          21458.0000              57.5000    2.4547087443734748e-04    2.2608703700603449e-06
          92429.5000             350.5000    4.4668354963596839e-05    8.2282152982927474e-07
          93289.0000             339.5000    4.3052656927816893e-05    7.9305927127674804e-07
         108856.5000             343.0000    3.5156040581255167e-05    6.4759821841173832e-07
         179662.0000             847.5000    1.5922085510314806e-05    2.9329566240678995e-07
         189912.5000             857.0000    1.4927942431154618e-05    4.1247430440687475e-07
         277045.0000             854.0000    7.8342954787839337e-06    3.6078265005735150e-07
         363930.6000             848.5000    5.3703172830387570e-06    4.4516206355592802e-07
         533529.4000             853.5000    3.4833726863886634e-06    2.5666439206151018e-07
         959036.9000             854.5000    1.7458219024135650e-06    8.0398072064892570e-08
         960842.9000             854.5000    1.6982434080825834e-06    7.8207001365943813e-08
        3985512.9000            1961.0000    9.7723707228304427e-07    7.2005490551610678e-08
        4244342.3000             850.0000    9.2469803249706664e-07    9.3684622523526527e-08
        4673684.0000             948.0000    8.9949744357318599e-07    1.5740887929307185e-07
       29225210.2000            2453.0000    7.3451375328620707e-07    5.4120974963339760e-08
