z=   4.9000001e-01 0.
TotalEnergy(erg)    7.7151486509080830e+49    1.1664988318980449e+49
TotalEnergy_common(erg)    0.0000000000000000e+00    0.0000000000000000e+00
Energy1(erg)    1.4074136335249152e+49    2.7421426166072686e+48
Energy2(erg)   -2.4736530014886974e+49    5.3023351926909429e+48
Energy3(erg)    5.2451875599701820e+49    1.1940502639956516e+49
Energy4(erg)    3.5362004588857005e+49    2.9801240464863953e+48
T_min_T_max    5.3853019789542004e+03    5.9169983513900042e+06
Interval1    5.3853019789542004e+03    2.3365864704589363e+04
Interval2    2.3365864704589363e+04    0.0000000000000000e+00
Interval3    0.0000000000000000e+00    1.0647209263258020e+06
Interval4    1.0647209263258020e+06    5.9169983513900042e+06
