z=   9.8000002e-01 0.
TotalEnergy(erg)    8.6824944084506237e+49    7.4913609422826215e+48
TotalEnergy_common(erg)    2.1423024750866591e+49    4.1046112026199705e+48
Energy1(erg)    7.1754609989176723e+48    1.3816756232503905e+48
Energy2(erg)   -8.2805048214420185e+48    1.6088306213225145e+48
Energy3(erg)    8.1221845352512744e+49    6.9172624610611566e+48
Energy4(erg)    6.7081425546522458e+48    9.1296429356679799e+47
T_min_T_max    2.6570706814749491e+02    1.2620484726910786e+05
Interval1    2.6570706814749491e+02    9.6151624110751300e+02
Interval2    9.6151624110751300e+02    0.0000000000000000e+00
Interval3    0.0000000000000000e+00    8.0693795215246850e+04
Interval4    8.0693795215246850e+04    1.2620484726910786e+05
