   3.5419999999999999e+02    2.5000000000000000e+01    1.4720000000000001e+01    1.7999999999999999e-01
   1.0574000000000001e+03    7.5000000000000000e+01    1.5080000000000000e+01    1.3000000000000000e-01
   1.3089000000000001e+03    1.2000000000000000e+02    1.5160000000000000e+01    1.1000000000000000e-01
   2.3056999999999998e+03    1.5000000000000000e+02    1.5640000000000001e+01    1.3000000000000000e-01
   9.6847999999999993e+03    1.3500000000000000e+02    1.6899999999999999e+01    5.0000000000000003e-02
   8.6875600000000006e+04    6.0000000000000000e+02    1.7760000000000002e+01    1.0000000000000001e-01
   2.4731729999999999e+05    4.5000000000000000e+02    1.9899999999999999e+01    8.0000000000000002e-02
