Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            328.3000              30.0000    1.2993528960744301e+46    2.5131713839422515e+45
            572.5000              45.5000    1.5766203214601310e+46    1.4521210216057695e+45
            584.9000              30.0000    1.5621657792554041e+46    2.8776157917196986e+45
            841.6000              30.0000    1.2182239077781350e+46    2.1318488609554402e+45
            960.3000              44.5000    1.1213136728288097e+46    1.0327680887816489e+45
           1366.9000              45.0000    1.0610286659044567e+46    9.7724354387318987e+44
           1756.2000              45.5000    8.5060340327931780e+45    9.4012165095580382e+44
           3894.8000              50.0000    3.7820486474583686e+45    2.0900373809556450e+44
           4283.6000              50.0000    3.4492693567194450e+45    1.2707578289830071e+44
          11369.8000              60.0000    1.8269518690889531e+45    6.7307396167748987e+43
          11445.7000              15.0000    1.7608692352253144e+45    6.4872821895419520e+43
          11843.2000              15.0000    1.7771623578987016e+45    6.5473082734876797e+43
          12232.0000              15.0000    1.7608692352253144e+45    6.4872821895419520e+43
          12707.2000              15.0000    1.7287297491351062e+45    6.3688759436247986e+43
          37052.2000             600.0000    6.8821969963437900e+44    1.2677475733621801e+44
          76882.8000              30.0000    8.4280499537033753e+44    3.1050084392117713e+43
          79037.1000              90.0000    8.0487252148818355e+44    2.9652600369464110e+43
          85590.0000             900.0000    5.9941429903805767e+44    1.1593700741495540e+44
          90421.4000              15.0000    6.5724471025371296e+44    2.4213790653534822e+43
          90563.1000              15.0000    6.8191006340865878e+44    3.1403119839378422e+43
          90730.4000              22.5000    6.6946380189231788e+44    2.4663958638605897e+43
          90933.4000              22.5000    6.6332612077323295e+44    2.4437838103290663e+43
         162116.4000              30.0000    2.0032128238757615e+44    7.3801089906192978e+42
         247358.5000             175.0000    9.5879792830634654e+43    3.5323422087475988e+42
         333297.1000             175.0000    4.8947113146250565e+43    2.2540979264037709e+42
         507168.7000             450.0000    2.0783901575310885e+43    1.5314145062163544e+42
         523451.3000             225.0000    1.6816169480428786e+43    7.7441324563167855e+41
