read serr 2
skip single
!Main filter is RC
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/071010A_LC/comb/071010A_VJ_combLC.dat
       59622.200       19.626518     0.088383043
       76181.600       19.772259     0.040961627
       76308.700       19.762543     0.040959620
       76087.900       19.772259     0.040961627
       76377.800       19.781975     0.040963636
       77310.900       19.781975     0.040963636
       77380.000       19.791691     0.040965646
       77647.900       19.811124     0.040969668
       78563.700       19.820840     0.040971681
       78624.200       19.820840     0.040971681
       78693.300       19.840272     0.040975708
       91363.000       20.034594     0.041016178
       91475.300       20.034594     0.041016178
       161809.40       21.317119     0.041292105
       247051.70       22.104123     0.041468926
no no
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/071010A_LC/comb/071010A_RC_combLC.dat
       3894.8000       18.150000     0.060000000
       4283.6000       18.250000     0.040000000
       11369.800       18.940000     0.040000000
       11445.700       18.980000     0.040000000
       11843.200       18.970000     0.040000000
       12232.000       18.980000     0.040000000
       12707.200       19.000000     0.040000000
       37052.200       20.000000      0.20000000
       76882.800       19.780000     0.040000000
       79037.100       19.830000     0.040000000
       90421.400       20.050000     0.040000000
       90563.100       20.010000     0.050000000
       90730.400       20.030000     0.040000000
       90933.400       20.040000     0.040000000
       162116.40       21.340000     0.040000000
       247358.50       22.140000     0.040000000
       333297.10       22.870000     0.050000000
       507168.70       23.800000     0.080000000
       523451.30       24.030000     0.050000000
       572.50000       16.600000      0.10000000
       960.30000       16.970000      0.10000000
       1366.9000       17.030000      0.10000000
       1756.2000       17.270000      0.12000000
       328.30000       16.810000      0.21000000
       584.90000       16.610000      0.20000000
       841.60000       16.880000      0.19000000
       85590.000       20.150000      0.21000000
no no
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/071010A_LC/comb/071010A_IC_combLC.dat
       58490.400       19.343126      0.50804165
       77008.900       19.682479      0.51522477
       162372.80       21.235277      0.55573166
       333812.10       22.860058      0.59953887
       506930.30       23.713583      0.62810771
       1455810.2       25.101845      0.72052033
       2667184.8       25.132696      0.70524174
no no
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/071010A_LC/comb/071010A_J_combLC.dat
       354.20000       16.469329      0.21667773
       1057.4000       16.872112      0.16692123
       1308.9000       16.961619      0.14807226
       2305.7000       17.498662      0.16843425
       9684.8000       18.908401      0.10748678
       86875.600       19.870604      0.14771964
       247317.30       22.264922      0.14032685
no no
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/071010A_LC/comb/071010A_H_combLC.dat
       526.10000       16.972911      0.21001896
       740.30000       16.490659      0.16151502
       1640.6000       16.914100      0.12785976
       1774.3000       17.078771      0.16424550
       10175.000       18.960730      0.14020020
       57960.700       19.548842      0.13939629
       86619.800       19.925233      0.14610228
       249885.60       22.360017      0.17118656
no no
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/071010A_LC/comb/071010A_KS_combLC.dat
       638.40000       16.621794      0.31024153
       152.80000       16.584636      0.23837222
       1640.6000       16.919054      0.20895505
       2690.2000       17.389715      0.26125143
       11754.000       18.962717      0.22190035
       86619.800       19.941198      0.23247889
       248934.00       22.542224      0.26398250
no no
!
/Users/elena/Desktop/ANALISIOTTICA2011/ANALISI/LC_FIT/071010A_LC/comb/071010A_CR_combLC.dat
       542.50000       17.384111      0.21032821
       40.400000       17.018025      0.17628221
       321.50000       16.345220      0.17153896
       416.50000       16.216595      0.17063935
       710.30000       16.503527      0.17264941
       804.80000       16.642046      0.17362392
       1107.7000       16.820141      0.17488074
       1203.3000       16.919083      0.17558082
       1496.5000       17.018025      0.17628221
       1591.6000       16.978449      0.17600150
       3448.4000       17.720514      0.19281183
       3085.5000       17.789773      0.19328001
no no
