Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
          658.6            -9.0            -9.0    -9.000     9.000 b   13.380   0.0200  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
          813.6            -9.0            -9.0    -9.000     9.000 b   13.890   0.0200  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
         1461.6            -9.0            -9.0    -9.000    19.000 b   15.010  -9.0000   0.0400   0.0300  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
         1623.6            -9.0            -9.0    -9.000    19.000 b   15.240   0.0400  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
         5228.6            -9.0            -9.0    -9.000   199.000 b   17.000   0.0300  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
         6664.6            -9.0            -9.0    -9.000   199.000 b   17.390   0.0400  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
        28814.1            -9.0            -9.0    -9.000   216.000 b   19.240  -9.0000   0.1400   0.1200  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
        46161.1            -9.0            -9.0    -9.000   216.000 b   20.080  -9.0000   0.2800   0.2200  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
        75991.6            -9.0            -9.0    -9.000   101.000 b   20.220  -9.0000   0.5100   0.3500  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
        82540.1            -9.0            -9.0    -9.000    96.000 b   19.600  -9.0000   0.4200   0.3000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
       382344.0            -9.0            -9.0    -9.000 ********* b   22.020  -9.0000   0.3300   0.2600  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
