Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
        17513.3            -9.0            -9.0    -9.000  1200.000 clear   15.500 100.0000  -9.0000  -9.0000  -9.0000 SR-22 pandey09 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1217.0    -9.000    20.000 clear   14.116   0.0080  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          1308.0    -9.000    20.000 clear   14.261   0.0070  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          1404.0    -9.000    20.000 clear   14.424   0.0110  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          1495.0    -9.000    20.000 clear   14.548   0.0130  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          1586.0    -9.000    20.000 clear   14.651   0.0110  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          1651.0    -9.000    20.000 clear   14.735   0.0100  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          1714.0    -9.000    20.000 clear   14.798   0.0100  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          1773.0    -9.000    20.000 clear   14.901   0.0130  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          1832.0    -9.000    20.000 clear   14.947   0.0110  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          1942.0    -9.000    20.000 clear   15.051   0.0100  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          2001.0    -9.000    20.000 clear   15.069   0.0110  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          2128.0    -9.000    20.000 clear   15.209   0.0100  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          2188.0    -9.000    20.000 clear   15.259   0.0110  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          2308.0    -9.000    20.000 clear   15.335   0.0100  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          2432.0    -9.000    20.000 clear   15.400   0.0120  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          2557.0    -9.000    20.000 clear   15.503   0.0090  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          2678.0    -9.000    20.000 clear   15.601   0.0130  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          2798.0    -9.000    20.000 clear   15.640   0.0130  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          2922.0    -9.000    20.000 clear   15.716   0.0140  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          3047.0    -9.000    20.000 clear   15.750   0.0160  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          3168.0    -9.000    20.000 clear   15.806   0.0140  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          3289.0    -9.000    20.000 clear   15.870   0.0170  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          3414.0    -9.000    20.000 clear   15.900   0.0140  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          3534.0    -9.000    20.000 clear   15.978   0.0210  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          3655.0    -9.000    20.000 clear   15.999   0.0140  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          3780.0    -9.000    20.000 clear   16.060   0.0150  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          3901.0    -9.000    20.000 clear   16.080   0.0200  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          4026.0    -9.000    20.000 clear   16.127   0.0180  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          4146.0    -9.000    20.000 clear   16.198   0.0160  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          4267.0    -9.000    20.000 clear   16.242   0.0130  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          4331.0    -9.000    20.000 clear   16.262   0.0170  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          4390.0    -9.000    20.000 clear   16.254   0.0140  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          4449.0    -9.000    20.000 clear   16.278   0.0170  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          4508.0    -9.000    20.000 clear   16.285   0.0160  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          4567.0    -9.000    20.000 clear   16.334   0.0140  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          5015.0    -9.000    20.000 clear   16.422   0.0190  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          5114.0    -9.000    20.000 clear   16.471   0.0110  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          5316.0    -9.000    20.000 clear   16.508   0.0160  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          5420.0    -9.000    20.000 clear   16.541   0.0170  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          5619.0    -9.000    20.000 clear   16.592   0.0210  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          5823.0    -9.000    20.000 clear   16.633   0.0120  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          6023.0    -9.000    20.000 clear   16.667   0.0200  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          6227.0    -9.000    20.000 clear   16.739   0.0170  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          6426.0    -9.000    20.000 clear   16.783   0.0210  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          6631.0    -9.000    20.000 clear   16.773   0.0250  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          6830.0    -9.000    20.000 clear   16.850   0.0170  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          7034.0    -9.000    20.000 clear   16.892   0.0220  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0          8820.0    -9.000   300.000 clear   17.153   0.0120  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0         10028.0    -9.000   300.000 clear   17.335   0.0150  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0         11271.0    -9.000   300.000 clear   17.528   0.0140  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0         12477.0    -9.000   300.000 clear   17.625   0.0140  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0         15537.0    -9.000   300.000 clear   17.919   0.0220  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0         16744.0    -9.000   300.000 clear   18.021   0.0220  -9.0000  -9.0000  -9.0000 KAIT bloom09 0 SDSS  0.000  0.000 0 nnn
           -9.0            -9.0            24.6    -9.000     5.000 clear    5.350 100.0000  -9.0000  -9.0000  -9.0000 ROTSE bloom09_GCN7470 1 USNOB1.0R2  0.000  0.000 0 nnn
           -9.0            -9.0           111.7    -9.000    20.000 clear    8.490 100.0000  -9.0000  -9.0000  -9.0000 ROTSE bloom09_GCN7470 1 USNOB1.0R2  0.000  0.000 0 nnn
           -9.0            -9.0         55830.0    -9.000  1500.000 clear   19.080   0.0200  -9.0000  -9.0000  -9.0000 AAVSO bloom09_GCN7484 0 USNOA2.0  0.000  0.000 0 nnn
           -9.0            -9.0         70500.0    -9.000  2040.000 clear   19.000   0.1000  -9.0000  -9.0000  -9.0000 AAVSO bloom09_GCN7484 0 USNOA2.0  0.000  0.000 0 nnn
