Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
         4882.8          5567.3            -9.0    -9.0000    -9.0000 CR   17.900   0.0800  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         5576.4          6261.2            -9.0    -9.0000    -9.0000 CR   18.090   0.0900  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
         6270.4          6608.3            -9.0    -9.0000    -9.0000 CR   17.600   0.1600  -9.0000  -9.0000  -9.0000 ROTSE rykoff09 0 NNN  0.000  0.000 0 nnn
          517.9            -9.0            -9.0     0.0010    -9.0000 CR   16.790   0.1500  -9.0000  -9.0000  -9.0000 RTT150 kann10 0 NNN  0.000  0.000 0 nnn
          587.8            -9.0            -9.0     0.0010    -9.0000 CR   16.900   0.0300  -9.0000  -9.0000  -9.0000 RTT150 kann10 0 NNN  0.000  0.000 0 nnn
          656.8            -9.0            -9.0     0.0010    -9.0000 CR   17.030   0.0300  -9.0000  -9.0000  -9.0000 RTT150 kann10 0 NNN  0.000  0.000 0 nnn
          726.9            -9.0            -9.0     0.0010    -9.0000 CR   17.080   0.0400  -9.0000  -9.0000  -9.0000 RTT150 kann10 0 NNN  0.000  0.000 0 nnn
          796.9            -9.0            -9.0     0.0010    -9.0000 CR   17.250   0.0500  -9.0000  -9.0000  -9.0000 RTT150 kann10 0 NNN  0.000  0.000 0 nnn
          866.9            -9.0            -9.0     0.0010    -9.0000 CR   17.340   0.0600  -9.0000  -9.0000  -9.0000 RTT150 kann10 0 NNN  0.000  0.000 0 nnn
          935.8            -9.0            -9.0     0.0010    -9.0000 CR   17.470   0.0900  -9.0000  -9.0000  -9.0000 RTT150 kann10 0 NNN  0.000  0.000 0 nnn
         1005.9            -9.0            -9.0     0.0010    -9.0000 CR   17.570   0.0900  -9.0000  -9.0000  -9.0000 RTT150 kann10 0 NNN  0.000  0.000 0 nnn
         1074.8            -9.0            -9.0     0.0010    -9.0000 CR   17.660   0.1100  -9.0000  -9.0000  -9.0000 RTT150 kann10 0 NNN  0.000  0.000 0 nnn
         1155.9            -9.0            -9.0     0.0010    -9.0000 CR   17.630   0.1300  -9.0000  -9.0000  -9.0000 RTT150 kann10 0 NNN  0.000  0.000 0 nnn
         1383.7            -9.0            -9.0     0.0010    -9.0000 CR   18.120   0.3300  -9.0000  -9.0000  -9.0000 RTT150 kann10 0 NNN  0.000  0.000 0 nnn
        77250.6            -9.0            -9.0     0.0010    -9.0000 CR   21.630   0.1800  -9.0000  -9.0000  -9.0000 MAO kann10 0 NNN  0.000  0.000 0 nnn
       163132.2            -9.0            -9.0     0.0010    -9.0000 CR   22.400   0.3000  -9.0000  -9.0000  -9.0000 MAO kann10 0 NNN  0.000  0.000 0 nnn
