Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
         116553.6000               0.0010    1.4286074400850457e-05    1.3157961159911130e-06
         122342.4000               0.0010    1.5809309735522804e-05    1.4560912790194518e-06
         128217.6000               0.0010    1.2328575712664293e-05    1.2490542007261545e-06
         151113.6000               0.0010    1.1243794668338317e-05    1.5533876842388987e-06
         156902.4000               0.0010    1.1992587792680553e-05    1.6568372803678093e-06
         162691.2000               0.0010    7.7074888224268087e-06    1.2777947552045987e-06
         168480.0000               0.0010    1.0445107295273487e-05    1.5392479388922264e-06
         174268.8000               0.0010    5.2833928135592461e-06    1.0218987981847417e-06
         180144.0000               0.0010    8.8493812223340632e-06    1.3855988632527175e-06
         185673.6000               0.0010    7.8507817402022915e-06    1.3015507337093883e-06
         194572.8000               0.0010    4.0823750347834182e-06    6.7680116421913633e-07
         197424.0000               0.0010    9.0139035051515186e-06    1.4943801915467956e-06
         217814.4000               0.0010    4.3542453816904012e-06    6.8176941411077803e-07
         235267.2000               0.0010    4.8630966466374626e-06    7.6144320333526246e-07
         253065.6000               0.0010    3.4587000357272797e-06    5.7340449883218043e-07
         284860.8000               0.0010    2.9847839274391714e-06    4.3985402719877900e-07
         304560.0000               0.0010    2.9303054803181711e-06    4.5881489795748260e-07
         359164.8000               0.0010    1.5237471035377037e-06    1.6841075842093584e-07
