Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
         115516.8000               0.0010    4.4000465416899533e+45    4.4578520214973983e+44
         121305.6000               0.0010    3.0161800832000714e+45    3.6114059785931072e+44
         127267.2000               0.0010    4.0128901341842456e+45    4.4352102090223085e+44
         150595.2000               0.0010    3.1875519254921860e+45    4.9909346354908959e+44
         156384.0000               0.0010    2.7005813686020949e+45    4.7259221213875378e+44
         165024.0000               0.0010    2.5790351831928263e+45    3.3255309573262106e+44
         182304.0000               0.0010    1.3786602776991804e+45    2.1586482326815367e+44
         196905.6000               0.0010    2.5087493134409954e+45    4.6212871499878554e+44
         199843.2000               0.0010    1.7039516371929413e+45    2.6679757513140826e+44
         217296.0000               0.0010    1.2807290553650417e+45    2.1232711554790331e+44
         234662.4000               0.0010    1.3786602776991804e+45    2.1586482326815367e+44
         269827.2000               0.0010    8.8604802099307156e+44    9.7929649130335556e+43
         349833.6000               0.0010    5.9628963095623677e+44    6.0412336814402359e+43
