time_sec	flux	flux_err	band	source
0.84	6.596572672075062e-14	5.570590279381619e-15	i	manual
50.0	1.8958898313964688e-11	2.361514941803491e-12	H	manual
568.0	6.455542108171881e-13	1.7890121495463583e-14	r	manual
2106.84	4.425198110521221e-13	2.0400527000512573e-14	r	manual
3715.6	6.796278250426866e-13	3.947475309396322e-14	i	nissim
3999.1	4.2087347063696714e-13	4.421734667613109e-14	i	nissim
4088.8	1.1171244349334136e-12	7.979783259404756e-14	i	nissim
4384.5	8.705432476419872e-13	7.920868257360786e-14	i	nissim
4479.5	1.2844711413405094e-12	1.1134728065344977e-13	i	nissim
5163.9	2.82883978462952e-13	2.408507650251785e-14	i	nissim
5276.6	6.10926763684347e-13	3.8494855245215234e-14	i	nissim
5561.9	9.637623388274713e-13	7.867939363619811e-14	i	nissim
5659.5	8.921830154024174e-13	8.229877437051027e-14	i	nissim
5950.9	6.697753365456312e-13	5.19520976578421e-14	i	nissim
6038.4	1.015930388818157e-12	1.218691682288981e-13	i	nissim
6338.1	4.819561775338242e-13	5.0398776557795024e-14	i	nissim
6425.5	7.084831915589845e-13	5.974646630172414e-14	i	nissim
6712.2	8.534293044338677e-13	7.0945469959059e-14	i	nissim
6822.0	6.493235453549695e-13	4.0311578809567526e-14	i	nissim
7110.7	7.986453203588868e-13	5.684419392546985e-14	i	nissim
7493.1	4.3951970569146463e-13	4.9229944686859744e-14	i	nissim
7587.9	7.2391895996604e-13	6.618202793390245e-14	i	nissim
7878.9	3.7623877461087066e-13	3.520549164290507e-14	i	nissim
8251.4	3.027044122110472e-13	2.5141352318440176e-14	i	nissim
8367.6	4.876761887449593e-13	3.454450311456627e-14	i	nissim
8656.9	4.992530782291266e-13	4.462236727352666e-14	i	nissim
8744.3	6.274824033133757e-13	6.31732521941041e-14	i	nissim
9027.5	3.890834438725401e-13	4.732757985414093e-14	i	nissim
9116.5	4.283073737320546e-13	3.977810101697608e-14	i	nissim
9411.1	3.4670104547185356e-13	3.9854729898288524e-14	i	nissim
9499.2	6.594136779080698e-13	6.685506303736518e-14	i	nissim
9784.7	5.370322307335602e-13	6.266717727646454e-14	i	nissim
9899.0	3.544997647095262e-13	3.4712619126074185e-14	i	nissim
10284.8	4.288584299148525e-13	5.389945692531304e-14	i	nissim
11849.2	3.0471901181642547e-13	3.7581414028048284e-14	i	nissim
13392.5	1.8432623452273313e-13	3.230719783964597e-14	i	nissim
14910.8	2.327885157424616e-13	3.2871849216820033e-14	i	nissim
16809.1	9.448245107416296e-14	1.5936665330495444e-14	i	nissim
18020.75	1.1862853066790762e-13	5.577221457420312e-15	i	nissim
18145.2	1.3825013092705273e-12	6.17053064975923e-14	i	nissim
21307.24	7.573878802910332e-14	8.459573209176692e-15	i	manual
24352.43	5.097043631885281e-14	5.22899690337685e-15	i	manual
