Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            425.1000              84.0000    4.4258834536239775e-04    2.8534725959657312e-05
            627.5000              84.0000    3.0338909820390301e-04    1.6765901640284501e-05
            939.2000             192.5000    2.2594356097464598e-04    1.2486102968045954e-05
           1412.6000             192.0000    1.8967057815532788e-04    1.2228514435554013e-05
           2066.7000             404.0000    1.5066069500832067e-04    9.7134542515659938e-06
           3322.9000             818.5000    1.2302686722896216e-04    6.7987161281808524e-06
           4997.4000             825.0000    9.8627940339898764e-05    5.4503815612096956e-06
          90323.4000            1390.0000    6.2805830222452478e-05    3.4707785420764974e-06
         176442.6000            1927.0000    3.7844254776231490e-05    1.7427923882357481e-06
         262434.0000            1802.5000    2.9785161279497041e-05    1.3716574065790254e-06
         434677.5000            2048.0000    9.5060468126024701e-06    7.0043143405202592e-07
         522211.1000            1542.0000    5.6754453394216311e-06    4.7045506359099302e-07
