Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            342.1000              17.5000    1.2161671862263828e+46    4.4805256227344101e+44
            444.1000              17.5000    9.6603593085021491e+45    3.5590079963321544e+44
            544.3000              17.5000    7.7444981165596811e+45    2.1398839715120957e+44
            646.3000              17.5000    6.9983116367072285e+45    2.5782733623525290e+44
            764.6000              17.5000    5.9840233129802018e+45    2.2045957237212460e+44
            865.7000              17.5000    5.6623052285584322e+45    2.0860703978553617e+44
            967.7000              17.5000    5.2600912232436525e+45    1.9378892779365384e+44
           1067.9000              17.5000    4.8416487078368397e+45    1.7837293537784900e+44
           1239.0000              17.5000    4.4977289012386440e+45    1.6570246109535807e+44
           1340.1000              17.5000    4.4564934742030248e+45    1.6418329177809697e+44
           1439.4000              17.5000    3.9901872281315006e+45    1.4700393430795020e+44
           1539.6000              17.5000    3.9536049711931663e+45    1.4565619411724295e+44
           1681.3000              17.5000    3.8458582580555370e+45    1.7710832299391415e+44
           1782.4000              17.5000    3.8105992170880893e+45    1.4038766728373746e+44
           1883.5000              17.5000    3.6057305833109418e+45    1.3284002767193960e+44
           1986.3000              17.5000    3.5074644131592584e+45    1.2921976807112976e+44
           2102.1000              17.5000    3.4118762689923714e+45    1.2569817059654009e+44
           2204.1000              17.5000    3.3496025080025474e+45    1.2340392039065587e+44
           2303.4000              17.5000    3.3496025080025474e+45    1.2340392039065587e+44
           2406.2000              17.5000    3.1404600467897192e+45    1.1569882715283038e+44
           2523.7000              17.5000    3.3188931671663510e+45    1.2227254643128441e+44
           2624.0000              17.5000    3.1116681355916765e+45    1.1463809391391937e+44
           2724.2000              17.5000    2.9716199976100031e+45    1.0947852968829548e+44
           2826.1000              17.5000    2.9443760213100333e+45    1.0847482448016579e+44
           2942.8000              17.5000    2.7605350890318096e+45    1.2712734255356401e+44
           3043.9000              17.5000    2.6853028428889702e+45    9.8930215587365559e+43
           3144.1000              17.5000    2.8118572688808160e+45    1.0359265307744728e+44
           3244.3000              17.5000    2.8118572688808160e+45    1.0359265307744728e+44
           3356.6000              17.5000    2.7101496445475317e+45    1.2480700701929883e+44
           3457.7000              17.5000    2.5409333373703539e+45    9.3611446293607897e+43
           3558.0000              17.5000    2.6121208843451273e+45    9.6234092520643248e+43
           3659.9000              17.5000    2.4716858487116835e+45    9.1060274458361295e+43
           3773.1000              17.5000    2.4945560766294926e+45    1.1487855602080992e+44
           3873.3000              17.5000    2.2961130696117513e+45    1.0573991756236829e+44
           3973.5000              17.5000    2.3388009993469969e+45    8.6164615545715300e+43
           4076.4000              17.5000    2.3388009993469969e+45    1.0770576943214409e+44
           4191.3000              17.5000    2.4490252963067900e+45    1.1278178603957940e+44
           4292.4000              17.5000    2.2335376130232044e+45    8.2286568967078621e+43
           4394.3000              17.5000    2.4043255463931495e+45    8.8578629139268240e+43
           4496.3000              17.5000    2.1927709566414157e+45    1.0098083724928426e+44
           4617.2000              17.5000    2.3388009993469969e+45    1.2924692331857293e+44
           4714.8000              17.5000    2.2130604167991970e+45    1.0191520144626670e+44
           4815.9000              17.5000    2.1330118595734725e+45    1.1787459485816527e+44
           4917.9000              17.5000    2.0940800049986627e+45    1.5429752133940230e+44
          90301.0000            1366.5000    1.1402321076576478e+45    5.2509630584556485e+43
         176419.3000            1902.5000    6.7451756366858969e+44    3.1062682635549043e+43
         262409.8000            1778.0000    4.6237384582855942e+44    1.7034482487109940e+43
         434653.3000            2023.0000    1.7905780407771921e+44    9.8951002157458301e+42
         522187.8000            1518.0000    1.2971591158286232e+44    1.3142005049063564e+43
         780505.6000            1760.0000    5.0233477718328739e+43    8.3280139411161767e+42
