time_sec	flux	flux_err	band_init	band_norm	source
40.608	2.4929409191970577e-11	4.5921668786064154e-12	R	R	Li_Liang
46.656	4.7502009937331854e-11	4.375096798758214e-12	R	R	Li_Liang
49.8	6.261984469486116e-11	1.1535001673599167e-11	R	R	Li_Liang
52.704	5.7109977120497025e-11	5.260023279155499e-12	R	R	Li_Liang
55.8	6.261984469486116e-11	1.1535001673599167e-11	R	R	Li_Liang
58.752	5.7109977120497025e-11	5.260023279155499e-12	R	R	Li_Liang
61.8	5.7109977120497025e-11	1.0520046558310998e-11	R	R	Li_Liang
64.8	5.208491816926129e-11	4.797198245854231e-12	R	R	Li_Liang
67.8	3.95104509204317e-11	7.278094024548712e-12	R	R	Li_Liang
70.848	4.332234795403888e-11	3.990135703698841e-12	R	R	Li_Liang
73.8	3.95104509204317e-11	7.278094024548712e-12	R	R	Li_Liang
76.896	4.332234795403888e-11	3.990135703698841e-12	R	R	Li_Liang
79.8	3.286336165554526e-11	6.0536549322984514e-12	R	R	Li_Liang
82.944	3.286336165554526e-11	3.0268274661492257e-12	R	R	Li_Liang
83.8	2.784274091539489e-11	2.5644112071953467e-12	R	R	Li_Liang
85.8	2.997174204753071e-11	5.5209989159765636e-12	R	R	Li_Liang
88.992	2.997174204753071e-11	2.7604994579882818e-12	R	R	Li_Liang
91.8	2.4929409191970577e-11	4.5921668786064154e-12	R	R	Li_Liang
95.04	2.4929409191970577e-11	2.2960834393032077e-12	R	R	Li_Liang
97.8	2.2735891401816017e-11	6.282158954130366e-12	R	R	Li_Liang
108	2.2735891401816017e-11	4.188105969420245e-12	R	R	Li_Liang
122.7	1.7246937365716496e-11	1.588501635124032e-12	R	R	Li_Liang
123.6	1.3326373654850748e-11	2.454808745706233e-12	R	R	Li_Liang
144.288	1.4345377663279916e-11	2.6425162208670476e-12	R	R	Li_Liang
159.3	1.0882081800688694e-11	2.004553546800607e-12	R	R	Li_Liang
162.4	1.1084394806281942e-11	2.041820979664434e-12	R	R	Li_Liang
181.44	8.254903223635641e-12	2.28091405282223e-12	R	R	Li_Liang
196.5	6.866129435378775e-12	1.2647877827576635e-12	R	R	Li_Liang
202.2	7.66852762087885e-12	1.412594990803899e-12	R	R	Li_Liang
241.1	6.3784034527471855e-12	1.1749453365917937e-12	R	R	Li_Liang
252.3	5.208491816926129e-12	9.594396491708461e-13	R	R	Li_Liang
280.8	5.3053249094712954e-12	1.4659154460046307e-12	R	R	Li_Liang
358.6	3.3474337164846285e-12	9.249301170435794e-13	R	R	Li_Liang
402.3	2.492940919197058e-12	4.592166878606416e-13	R	R	Li_Liang
619.5	1.3326373654850749e-12	4.909617491412466e-13	R	R	Li_Liang
943.8	9.05132139598859e-13	2.5009725261961657e-13	R	R	Li_Liang
2283	2.997174204753065e-13	1.380249728994138e-13	R	R	Li_Liang
2328.5	2.3158583181623486e-13	1.2797906018128523e-13	R	R	Li_Liang
3189.888	1.647069731583531e-13	1.9721094697542902e-14	R	R	Li_Liang
3190.2	1.8395516497374432e-13	2.2025765873685813e-14	R	R	Li_Liang
5266.08	1.2844345708203e-13	7.098047749672866e-15	R	R	Li_Liang
5266.2	1.4345377663279916e-13	7.927548662601141e-15	R	R	Li_Liang
6014.4	1.4345377663279916e-13	5.285032441734095e-14	R	R	Li_Liang
7704.288	8.968338382636867e-14	5.782101435260075e-15	R	R	Li_Liang
7704.3	1.0016407533226877e-13	6.457816587981211e-15	R	R	Li_Liang
9042	8.886116162124554e-14	3.273766177523433e-15	R	R	Li_Liang
9158	8.64394482686627e-14	2.3884102203606325e-15	R	R	Li_Liang
9266	8.804647759460936e-14	2.432814081599781e-15	R	R	Li_Liang
9373	8.408373332815416e-14	4.6466388221926644e-15	R	R	Li_Liang
9514	8.723926263602401e-14	3.214013210712021e-15	R	R	Li_Liang
9711	8.179221815976454e-14	1.5066683380607255e-15	R	R	Li_Liang
9903	8.104234259633345e-14	1.49285511970907e-15	R	R	Li_Liang
9973.9	8.723926263602401e-14	5.624523118746037e-15	R	R	Li_Liang
9974.016	7.811096193682338e-14	5.035999823544336e-15	R	R	Li_Liang
10091	8.25490322363564e-14	2.2809140528222302e-15	R	R	Li_Liang
10423	7.811096193682338e-14	1.4388570924412385e-15	R	R	Li_Liang
10868	7.32338702363991e-14	6.745088716343715e-16	R	R	Li_Liang
11320	7.189720146397742e-14	6.621976972757763e-16	R	R	Li_Liang
11780	6.803180382341839e-14	1.2531921386663878e-15	R	R	Li_Liang
11911.104	6.378403452747186e-14	4.699781346367174e-15	R	R	Li_Liang
11911.5	7.123804395889967e-14	5.249013058362141e-15	R	R	Li_Liang
14068.512	5.1607400769229756e-14	4.2778955411783235e-15	R	R	Li_Liang
14068.6	5.763840923263498e-14	4.7778243077864035e-15	R	R	Li_Liang
16144.7	5.354414476458446e-14	4.4384381838737046e-15	R	R	Li_Liang
16144.704	4.794154062369547e-14	3.974021163910427e-15	R	R	Li_Liang
18522.432	4.214169369979096e-14	2.328836056959834e-15	R	R	Li_Liang
18522.6	4.7066508892522144e-14	2.600991402124636e-15	R	R	Li_Liang
20631.456	3.537626562513106e-14	1.954964684981387e-15	R	R	Li_Liang
20631.5	3.951045092043169e-14	2.183428207364613e-15	R	R	Li_Liang
22756.7	3.409667155693229e-14	2.1982936541357786e-15	R	R	Li_Liang
22756.896	3.052895833459431e-14	1.968274682244449e-15	R	R	Li_Liang
24832.224	2.3589133388336548e-14	1.7381115806922192e-15	R	R	Li_Liang
24832.6	2.6345836128426538e-14	1.9412329450169247e-15	R	R	Li_Liang
27994.464	2.6835641791500236e-14	1.2358269750007295e-15	R	R	Li_Liang
27994.7	2.9971742047530586e-14	1.3802497289941354e-15	R	R	Li_Liang
32188.32	2.0356916074548022e-14	1.1249647558220433e-15	R	R	Li_Liang
32188.5	2.273589140181611e-14	1.2564317908260784e-15	R	R	Li_Liang
36411.3	2.4700854994707922e-14	2.502536101780967e-15	R	R	Li_Liang
36411.552	2.211627524121117e-14	2.2406826500505095e-15	R	R	Li_Liang
68952.384	1.1931965423101723e-14	3.2969238856025296e-15	R	R	Li_Liang
