Time	Mag	MagErr	Band	GCN
142	>19.6	?	White	16353
143.	>21.1	?	white(FC)	16358
405.	>20.4	?	u(FC)	16358
3155.5	>21.6	?	white	16358
3631.5	>20.2	?	v	16358
3287.	>20.8	?	b	16358
3057.	>20.8	?	u	16358
3948.5	>20.8	?	w1	16358
3961.	>20.6	?	m2	16358
3818.5	>20.8	?	w2	16358
17496	>20.8	?	R	16359
43903.5	>18.8	?	i'	16361
28639	>21.7	?	R	16371
40680	>22	?	R	16411
