time	flux	flux_err1	flux_err2	band
675.0	5.124450333722525e-12	3.6400822297107254e-13	R
739.8	4.9847948355115234e-12	3.540879883270972e-13	R
793.2	4.630706847184426e-12	3.289358391183898e-13	R
823.2	4.46320965921061e-12	3.170379086524187e-13	R
853.8	4.341574805131651e-12	2.710792176135878e-13	R
883.8	4.2232548385118355e-12	2.999930507286047e-13	R
916.8	4.184535805420469e-12	2.612740176372537e-13	R
946.8	3.959563282154595e-12	2.812620867049356e-13	R
978.0	4.0331770596579556e-12	2.518234813176186e-13	R
1126.8	3.4170181710251904e-12	2.1335175689661542e-13	R
1270.2	3.0314282136679454e-12	1.8927629380969338e-13	R
1426.2	2.739348509907978e-12	1.7103942328923754e-13	R
1588.8	2.4302294996320944e-12	1.5173865266655276e-13	R
1750.2	2.175941866169792e-12	1.5456501291084438e-13	R
1890.0	2.0400804230001973e-12	1.2737852732193532e-13	R
2053.2	1.8266161296418916e-12	1.140502452516578e-13	R
2215.8	1.6658937095757412e-12	1.0401505990070849e-13	R
2379.0	1.437630534223804e-12	8.976276533900765e-14	R
2542.2	1.3478677688847964e-12	8.415815841845949e-14	R
2701.8	1.2754025715259944e-12	9.05964529656497e-14	R
2926.2	1.1631809697741078e-12	7.262668533470487e-14	R
3121.2	1.1848061185603422e-12	7.397691622484649e-14	R
3331.2	1.060833652566507e-12	6.623632425174165e-14	R
3553.8	1.0224622635806248e-12	6.384049173199691e-14	R
3949.2	9.945973283147654e-13	7.064984192921797e-14	R
4168.2	8.905274036828023e-13	6.325737915507016e-14	R
4380.0	1.0319229904232462e-12	7.330121857461428e-14	R
4572.0	1.0038002240858357e-12	7.130355686792466e-14	R
4957.8	9.32496667217911e-13	5.822322044939266e-14	R
5179.8	9.32496667217911e-13	6.623860758815561e-14	R
5623.8	8.426501225792643e-13	5.985648288713311e-14	R
5815.8	8.272700245277287e-13	5.876397895085363e-14	R
6042.0	8.272700245277287e-13	5.876397895085363e-14	R
6250.8	7.073710605409571e-13	5.0247122317531296e-14	R
6454.2	7.008858436766554e-13	4.978645393114426e-14	R
6883.8	6.880932353213828e-13	4.8877748737160063e-14	R
7090.2	5.993041544600075e-13	4.257073950908944e-14	R
7314.0	6.880932353213828e-13	4.8877748737160063e-14	R
