Time		Mag		MagErr	Band		GCN
2120		>21.6		?	g'		16392
2120		20.6 		0.2	r'		16392
2120		19.5 		0.1	i'		16392
2120		19.2 		0.1	z'		16392
2120		19.0 		0.2	J		16392
2120		18.5 		0.2	H		16392
2120		>17.6		?	K		16392
206.5		>21.5		?	white_FC	16397
414.5		>20.5		?	u_FC		16397
447.5		>21.6		?	white		16397
1144.		>19.1		?	v		16397
642.5		>19.6		?	b		16397
502.		>20.5		?	u		16397
1194.		>19.1		?	w1		16397
1169.		>18.9		?	m2		16397
689.5		>20.4		?	w2		16397
