T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
6490.	-9.	-9.	60.	16.95	0.03	ii	P60	cenko09
6570.	-9.	-9.	60.	16.91	0.03	zz	P60	cenko09
6650.	-9.	-9.	60.	16.86	0.05	RC	P60	cenko09
6730.	-9.	-9.	60.	16.98	0.04	ii	P60	cenko09
6810.	-9.	-9.	60.	16.88	0.03	zz	P60	cenko09
6890.	-9.	-9.	60.	16.91	0.06	RC	P60	cenko09
6970.	-9.	-9.	60.	17.05	0.03	ii	P60	cenko09
7050.	-9.	-9.	60.	16.96	0.06	zz	P60	cenko09
7130.	-9.	-9.	60.	16.94	0.06	RC	P60	cenko09
7210.	-9.	-9.	60.	17.09	0.03	ii	P60	cenko09
7290.	-9.	-9.	60.	17.	0.05	zz	P60	cenko09
7370.	-9.	-9.	60.	17.02	0.06	RC	P60	cenko09
7450.	-9.	-9.	60.	17.13	0.06	ii	P60	cenko09
7530.	-9.	-9.	60.	17.04	0.06	zz	P60	cenko09
7610.	-9.	-9.	60.	17.02	0.03	RC	P60	cenko09
7690.	-9.	-9.	60.	17.18	0.04	ii	P60	cenko09
7760.	-9.	-9.	60.	17.12	0.04	zz	P60	cenko09
7850.	-9.	-9.	60.	17.09	0.06	RC	P60	cenko09
7920.	-9.	-9.	60.	17.21	0.03	ii	P60	cenko09
8000.	-9.	-9.	60.	17.12	0.06	zz	P60	cenko09
8080.	-9.	-9.	60.	17.14	0.06	RC	P60	cenko09
8160.	-9.	-9.	60.	17.25	0.03	ii	P60	cenko09
8240.	-9.	-9.	60.	17.21	0.03	zz	P60	cenko09
8320.	-9.	-9.	60.	17.15	0.06	RC	P60	cenko09
8400.	-9.	-9.	60.	17.3	0.03	ii	P60	cenko09
8480.	-9.	-9.	60.	17.21	0.05	zz	P60	cenko09
8560.	-9.	-9.	60.	17.2	0.06	RC	P60	cenko09
8640.	-9.	-9.	60.	17.34	0.03	ii	P60	cenko09
8720.	-9.	-9.	60.	17.28	0.03	zz	P60	cenko09
9100.	-9.	-9.	60.	17.3	0.05	RC	P60	cenko09
9180.	-9.	-9.	60.	17.41	0.04	ii	P60	cenko09
9260.	-9.	-9.	60.	17.34	0.05	zz	P60	cenko09
9340.	-9.	-9.	60.	17.31	0.06	RC	P60	cenko09
9420.	-9.	-9.	60.	17.45	0.04	ii	P60	cenko09
9500.	-9.	-9.	60.	17.33	0.04	zz	P60	cenko09
9580.	-9.	-9.	60.	17.38	0.05	RC	P60	cenko09
9660.	-9.	-9.	60.	17.47	0.04	ii	P60	cenko09
9740.	-9.	-9.	60.	17.36	0.04	zz	P60	cenko09
9820.	-9.	-9.	60.	17.41	0.06	RC	P60	cenko09
9900.	-9.	-9.	60.	17.48	0.04	ii	P60	cenko09
9980.	-9.	-9.	60.	17.45	0.03	zz	P60	cenko09
10100.	-9.	-9.	60.	17.43	0.06	RC	P60	cenko09
10100.	-9.	-9.	60.	17.52	0.04	ii	P60	cenko09
10200.	-9.	-9.	60.	17.49	0.04	zz	P60	cenko09
10300.	-9.	-9.	60.	17.45	0.06	RC	P60	cenko09
10400.	-9.	-9.	60.	17.6	0.03	ii	P60	cenko09
10400.	-9.	-9.	60.	17.52	0.06	zz	P60	cenko09
10500.	-9.	-9.	60.	17.49	0.08	RC	P60	cenko09
10600.	-9.	-9.	60.	17.64	0.04	ii	P60	cenko09
10700.	-9.	-9.	60.	17.53	0.08	zz	P60	cenko09
10800.	-9.	-9.	60.	17.52	0.09	RC	P60	cenko09
10800.	-9.	-9.	60.	17.63	0.03	ii	P60	cenko09
10900.	-9.	-9.	60.	17.54	0.06	zz	P60	cenko09
11000.	-9.	-9.	60.	17.57	0.06	RC	P60	cenko09
11100.	-9.	-9.	60.	17.66	0.02	ii	P60	cenko09
11200.	-9.	-9.	60.	17.57	0.08	zz	P60	cenko09
11200.	-9.	-9.	60.	17.61	0.05	RC	P60	cenko09
11300.	-9.	-9.	60.	17.7	0.03	ii	P60	cenko09
11400.	-9.	-9.	60.	17.66	0.07	zz	P60	cenko09
11500.	-9.	-9.	60.	17.61	0.05	RC	P60	cenko09
11600.	-9.	-9.	60.	17.72	0.03	ii	P60	cenko09
11600.	-9.	-9.	60.	17.62	0.04	zz	P60	cenko09
11700.	-9.	-9.	60.	17.64	0.05	RC	P60	cenko09
11800.	-9.	-9.	60.	17.76	0.04	ii	P60	cenko09
11900.	-9.	-9.	60.	17.67	0.04	zz	P60	cenko09
12000.	-9.	-9.	60.	17.67	0.06	RC	P60	cenko09
12000.	-9.	-9.	60.	17.78	0.05	ii	P60	cenko09
12100.	-9.	-9.	60.	17.71	0.04	zz	P60	cenko09
12200.	-9.	-9.	60.	17.7	0.06	RC	P60	cenko09
12300.	-9.	-9.	60.	17.81	0.04	ii	P60	cenko09
12400.	-9.	-9.	60.	17.68	0.04	zz	P60	cenko09
12400.	-9.	-9.	60.	17.69	0.06	RC	P60	cenko09
12500.	-9.	-9.	60.	17.82	0.04	ii	P60	cenko09
12600.	-9.	-9.	60.	17.72	0.06	zz	P60	cenko09
12700.	-9.	-9.	60.	17.75	0.06	RC	P60	cenko09
12800.	-9.	-9.	60.	17.85	0.04	ii	P60	cenko09
12800.	-9.	-9.	60.	17.71	0.05	zz	P60	cenko09
12900.	-9.	-9.	60.	17.78	0.06	RC	P60	cenko09
13000.	-9.	-9.	60.	17.86	0.06	ii	P60	cenko09
13100.	-9.	-9.	60.	17.74	0.08	zz	P60	cenko09
13200.	-9.	-9.	60.	17.81	0.06	RC	P60	cenko09
13200.	-9.	-9.	60.	17.91	0.05	ii	P60	cenko09
13300.	-9.	-9.	60.	17.79	0.05	zz	P60	cenko09
13400.	-9.	-9.	60.	17.8	0.06	RC	P60	cenko09
13500.	-9.	-9.	60.	17.9	0.04	ii	P60	cenko09
13600.	-9.	-9.	60.	17.88	0.06	zz	P60	cenko09
13600.	-9.	-9.	60.	17.83	0.07	RC	P60	cenko09
13700.	-9.	-9.	60.	17.94	0.04	ii	P60	cenko09
13800.	-9.	-9.	60.	17.83	0.04	zz	P60	cenko09
13900.	-9.	-9.	60.	17.85	0.06	RC	P60	cenko09
14000.	-9.	-9.	60.	17.95	0.05	ii	P60	cenko09
14000.	-9.	-9.	60.	17.89	0.08	zz	P60	cenko09
14100.	-9.	-9.	60.	17.84	0.06	RC	P60	cenko09
14200.	-9.	-9.	60.	18.01	0.04	ii	P60	cenko09
14300.	-9.	-9.	60.	17.93	0.06	zz	P60	cenko09
14400.	-9.	-9.	60.	17.92	0.07	RC	P60	cenko09
14400.	-9.	-9.	60.	18.02	0.04	ii	P60	cenko09
14500.	-9.	-9.	60.	17.87	0.08	zz	P60	cenko09
14600.	-9.	-9.	60.	17.92	0.06	RC	P60	cenko09
14700.	-9.	-9.	60.	18.04	0.04	ii	P60	cenko09
14800.	-9.	-9.	60.	17.92	0.07	zz	P60	cenko09
14800.	-9.	-9.	60.	17.99	0.06	RC	P60	cenko09
14900.	-9.	-9.	60.	18.07	0.04	ii	P60	cenko09
15000.	-9.	-9.	60.	17.96	0.04	zz	P60	cenko09
15100.	-9.	-9.	60.	17.97	0.05	RC	P60	cenko09
15200.	-9.	-9.	60.	18.05	0.04	ii	P60	cenko09
15200.	-9.	-9.	60.	18.02	0.05	zz	P60	cenko09
15300.	-9.	-9.	60.	17.97	0.05	RC	P60	cenko09
15400.	-9.	-9.	60.	18.1	0.03	ii	P60	cenko09
15500.	-9.	-9.	60.	18.17	0.07	zz	P60	cenko09
15500.	-9.	-9.	60.	18.02	0.06	RC	P60	cenko09
15600.	-9.	-9.	60.	18.07	0.03	ii	P60	cenko09
15700.	-9.	-9.	60.	18.12	0.07	zz	P60	cenko09
15800.	-9.	-9.	60.	18.05	0.1	RC	P60	cenko09
15900.	-9.	-9.	60.	18.16	0.03	ii	P60	cenko09
15900.	-9.	-9.	60.	18.02	0.05	zz	P60	cenko09
16000.	-9.	-9.	60.	18.07	0.06	RC	P60	cenko09
16100.	-9.	-9.	60.	18.19	0.04	ii	P60	cenko09
16200.	-9.	-9.	60.	18.12	0.06	zz	P60	cenko09
16300.	-9.	-9.	60.	18.11	0.07	RC	P60	cenko09
16300.	-9.	-9.	60.	18.18	0.03	ii	P60	cenko09
16400.	-9.	-9.	60.	18.09	0.05	zz	P60	cenko09
16500.	-9.	-9.	60.	18.09	0.06	RC	P60	cenko09
16600.	-9.	-9.	60.	18.23	0.03	ii	P60	cenko09
16600.	-9.	-9.	60.	18.13	0.07	zz	P60	cenko09
16700.	-9.	-9.	60.	18.16	0.06	RC	P60	cenko09
16800.	-9.	-9.	60.	18.2	0.03	ii	P60	cenko09
16900.	-9.	-9.	60.	18.02	0.05	zz	P60	cenko09
17000.	-9.	-9.	60.	18.11	0.07	RC	P60	cenko09
17000.	-9.	-9.	60.	18.24	0.03	ii	P60	cenko09
17200.	-9.	-9.	60.	18.19	0.07	RC	P60	cenko09
17300.	-9.	-9.	60.	18.32	0.03	ii	P60	cenko09
17400.	-9.	-9.	60.	18.26	0.05	zz	P60	cenko09
17400.	-9.	-9.	60.	18.17	0.06	RC	P60	cenko09
17500.	-9.	-9.	60.	18.28	0.03	ii	P60	cenko09
17600.	-9.	-9.	60.	18.18	0.11	zz	P60	cenko09
17700.	-9.	-9.	60.	18.23	0.07	RC	P60	cenko09
17800.	-9.	-9.	60.	18.3	0.03	ii	P60	cenko09
17900.	-9.	-9.	60.	18.15	0.06	zz	P60	cenko09
18000.	-9.	-9.	60.	18.27	0.04	RC	P60	cenko09
18100.	-9.	-9.	60.	18.36	0.03	ii	P60	cenko09
18200.	-9.	-9.	60.	18.16	0.07	zz	P60	cenko09
18300.	-9.	-9.	60.	18.27	0.08	RC	P60	cenko09
18400.	-9.	-9.	60.	18.36	0.04	ii	P60	cenko09
18400.	-9.	-9.	60.	18.11	0.07	zz	P60	cenko09
18500.	-9.	-9.	60.	18.24	0.07	RC	P60	cenko09
18600.	-9.	-9.	60.	18.4	0.03	ii	P60	cenko09
18700.	-9.	-9.	60.	18.3	0.06	zz	P60	cenko09
18800.	-9.	-9.	60.	18.27	0.06	RC	P60	cenko09
18800.	-9.	-9.	60.	18.39	0.03	ii	P60	cenko09
18900.	-9.	-9.	60.	18.31	0.07	zz	P60	cenko09
19000.	-9.	-9.	60.	18.31	0.06	RC	P60	cenko09
19100.	-9.	-9.	60.	18.44	0.03	ii	P60	cenko09
19100.	-9.	-9.	60.	18.28	0.07	zz	P60	cenko09
19200.	-9.	-9.	60.	18.34	0.06	RC	P60	cenko09
19300.	-9.	-9.	60.	18.39	0.03	ii	P60	cenko09
19400.	-9.	-9.	60.	18.23	0.06	zz	P60	cenko09
19500.	-9.	-9.	60.	18.38	0.06	RC	P60	cenko09
19500.	-9.	-9.	60.	18.46	0.03	ii	P60	cenko09
19600.	-9.	-9.	60.	18.33	0.05	zz	P60	cenko09
19700.	-9.	-9.	60.	18.38	0.05	RC	P60	cenko09
19800.	-9.	-9.	60.	18.45	0.04	ii	P60	cenko09
19900.	-9.	-9.	60.	18.33	0.08	zz	P60	cenko09
19900.	-9.	-9.	60.	18.29	0.07	RC	P60	cenko09
20000.	-9.	-9.	60.	18.46	0.03	ii	P60	cenko09
20100.	-9.	-9.	60.	18.38	0.06	zz	P60	cenko09
20200.	-9.	-9.	60.	18.38	0.06	RC	P60	cenko09
20300.	-9.	-9.	60.	18.49	0.05	ii	P60	cenko09
20300.	-9.	-9.	60.	18.41	0.06	zz	P60	cenko09
20400.	-9.	-9.	60.	18.39	0.04	RC	P60	cenko09
20500.	-9.	-9.	60.	18.52	0.04	ii	P60	cenko09
20600.	-9.	-9.	60.	18.34	0.1	zz	P60	cenko09
20600.	-9.	-9.	60.	18.39	0.06	RC	P60	cenko09
20700.	-9.	-9.	60.	18.54	0.04	ii	P60	cenko09
20800.	-9.	-9.	60.	18.32	0.07	zz	P60	cenko09
20900.	-9.	-9.	60.	18.45	0.06	RC	P60	cenko09
21000.	-9.	-9.	60.	18.5	0.05	ii	P60	cenko09
21000.	-9.	-9.	60.	18.45	0.06	zz	P60	cenko09
21100.	-9.	-9.	60.	18.42	0.06	RC	P60	cenko09
21200.	-9.	-9.	60.	18.53	0.04	ii	P60	cenko09
21300.	-9.	-9.	60.	18.31	0.05	zz	P60	cenko09
21400.	-9.	-9.	60.	18.44	0.06	RC	P60	cenko09
21400.	-9.	-9.	60.	18.54	0.04	ii	P60	cenko09
21500.	-9.	-9.	60.	18.38	0.09	zz	P60	cenko09
21600.	-9.	-9.	60.	18.45	0.06	RC	P60	cenko09
21700.	-9.	-9.	60.	18.61	0.04	ii	P60	cenko09
21800.	-9.	-9.	60.	18.5	0.08	zz	P60	cenko09
21800.	-9.	-9.	60.	18.44	0.05	RC	P60	cenko09
21900.	-9.	-9.	60.	18.51	0.04	ii	P60	cenko09
22000.	-9.	-9.	60.	18.46	0.07	zz	P60	cenko09
22100.	-9.	-9.	60.	18.45	0.06	RC	P60	cenko09
22200.	-9.	-9.	60.	18.59	0.05	ii	P60	cenko09
22200.	-9.	-9.	60.	18.45	0.1	zz	P60	cenko09
22300.	-9.	-9.	60.	18.49	0.07	RC	P60	cenko09
22400.	-9.	-9.	60.	18.6	0.08	ii	P60	cenko09
22500.	-9.	-9.	60.	18.49	0.08	zz	P60	cenko09
22600.	-9.	-9.	60.	18.57	0.06	RC	P60	cenko09
22600.	-9.	-9.	60.	18.66	0.04	ii	P60	cenko09
22700.	-9.	-9.	60.	18.52	0.08	zz	P60	cenko09
22800.	-9.	-9.	60.	18.6	0.07	RC	P60	cenko09
22900.	-9.	-9.	60.	18.67	0.05	ii	P60	cenko09
23000.	-9.	-9.	60.	18.57	0.1	zz	P60	cenko09
23000.	-9.	-9.	60.	18.57	0.06	RC	P60	cenko09
23100.	-9.	-9.	60.	18.65	0.05	ii	P60	cenko09
23200.	-9.	-9.	60.	18.62	0.1	zz	P60	cenko09
23300.	-9.	-9.	60.	18.54	0.06	RC	P60	cenko09
23400.	-9.	-9.	60.	18.69	0.05	ii	P60	cenko09
23400.	-9.	-9.	60.	18.47	0.07	zz	P60	cenko09
23500.	-9.	-9.	60.	18.53	0.07	RC	P60	cenko09
84400.	-9.	-9.	540.	20.08	0.16	RC	P60	cenko09
85000.	-9.	-9.	540.	20.17	0.08	ii	P60	cenko09
87600.	-9.	-9.	540.	20.02	0.1	RC	P60	cenko09
88200.	-9.	-9.	540.	20.24	0.07	ii	P60	cenko09
90700.	-9.	-9.	540.	19.97	0.17	RC	P60	cenko09
91300.	-9.	-9.	540.	20.46	0.08	ii	P60	cenko09
94000.	-9.	-9.	540.	20.36	0.09	RC	P60	cenko09
94600.	-9.	-9.	540.	20.62	0.1	ii	P60	cenko09
97100.	-9.	-9.	540.	20.73	0.12	RC	P60	cenko09
97700.	-9.	-9.	540.	20.73	0.13	ii	P60	cenko09
100000.	-9.	-9.	540.	20.59	0.1	RC	P60	cenko09
101000.	-9.	-9.	540.	20.58	0.06	ii	P60	cenko09
104000.	-9.	-9.	540.	20.37	0.09	RC	P60	cenko09
104000.	-9.	-9.	540.	20.55	0.08	ii	P60	cenko09
171000.	-9.	-9.	1620.	20.99	0.1	RC	P60	cenko09
173000.	-9.	-9.	1620.	21.32	0.11	ii	P60	cenko09
186000.	-9.	-9.	1800.	21.58	0.12	RC	P60	cenko09
188000.	-9.	-9.	1800.	21.66	0.12	ii	P60	cenko09
275000.	-9.	-9.	5400.	21.9	0.11	RC	P60	cenko09
277000.	-9.	-9.	5400.	22.21	0.1	ii	P60	cenko09
434000.	-9.	-9.	5400.	22.84	0.27	RC	P60	cenko09
436000.	-9.	-9.	5400.	22.48	0.14	ii	P60	cenko09
523000.	-9.	-9.	5400.	22.73	0.19	RC	P60	cenko09
525000.	-9.	-9.	5400.	22.92	0.17	ii	P60	cenko09
610000.	-9.	-9.	5400.	22.89	0.18	RC	P60	cenko09
612000.	-9.	-9.	5400.	22.72	0.12	ii	P60	cenko09
-9.	-9.	6.87	10.	8.41	0.12	CR	RAPTOR	wokniak09
-9.	-9.	37.2	10.	5.5	0.02	CR	RAPTOR	wokniak09
-9.	-9.	60.5	10.	6.75	0.04	CR	RAPTOR	wokniak09
-9.	-9.	83.8	10.	7.94	0.09	CR	RAPTOR	wokniak09
-9.	-9.	100.	10.	8.35	0.02	CR	RAPTOR	wokniak09
-9.	-9.	116.	10.	8.76	0.02	CR	RAPTOR	wokniak09
-9.	-9.	132.	10.	9.09	0.02	CR	RAPTOR	wokniak09
-9.	-9.	148.	10.	9.39	0.02	CR	RAPTOR	wokniak09
-9.	-9.	164.	10.	9.59	0.02	CR	RAPTOR	wokniak09
-9.	-9.	180.	10.	9.83	0.02	CR	RAPTOR	wokniak09
-9.	-9.	196.	10.	9.98	0.02	CR	RAPTOR	wokniak09
-9.	-9.	212.	10.	10.15	0.02	CR	RAPTOR	wokniak09
-9.	-9.	228.	10.	10.43	0.02	CR	RAPTOR	wokniak09
-9.	-9.	244.	10.	10.57	0.02	CR	RAPTOR	wokniak09
-9.	-9.	260.	10.	10.71	0.02	CR	RAPTOR	wokniak09
-9.	-9.	276.	10.	10.87	0.03	CR	RAPTOR	wokniak09
-9.	-9.	292.	10.	11.05	0.03	CR	RAPTOR	wokniak09
-9.	-9.	307.	10.	11.25	0.03	CR	RAPTOR	wokniak09
-9.	-9.	323.	10.	11.36	0.03	CR	RAPTOR	wokniak09
-9.	-9.	339.	10.	11.57	0.04	CR	RAPTOR	wokniak09
-9.	-9.	355.	10.	11.58	0.04	CR	RAPTOR	wokniak09
-9.	-9.	371.	10.	11.8	0.04	CR	RAPTOR	wokniak09
-9.	-9.	387.	10.	11.82	0.04	CR	RAPTOR	wokniak09
-9.	-9.	417.	30.	11.96	0.03	CR	RAPTOR	wokniak09
-9.	-9.	457.	30.	12.22	0.03	CR	RAPTOR	wokniak09
-9.	-9.	496.	30.	12.42	0.04	CR	RAPTOR	wokniak09
-9.	-9.	535.	30.	12.62	0.04	CR	RAPTOR	wokniak09
-9.	-9.	575.	30.	12.7	0.05	CR	RAPTOR	wokniak09
-9.	-9.	615.	30.	12.75	0.05	CR	RAPTOR	wokniak09
-9.	-9.	102.	10.	8.71	0.02	VJ	RAPTOR	wokniak09
-9.	-9.	115.	10.	9.05	0.02	VJ	RAPTOR	wokniak09
-9.	-9.	128.	10.	9.32	0.02	VJ	RAPTOR	wokniak09
-9.	-9.	141.	10.	9.52	0.02	VJ	RAPTOR	wokniak09
-9.	-9.	154.	10.	9.72	0.02	VJ	RAPTOR	wokniak09
-9.	-9.	167.	10.	9.93	0.02	VJ	RAPTOR	wokniak09
-9.	-9.	181.	10.	10.06	0.02	VJ	RAPTOR	wokniak09
-9.	-9.	194.	10.	10.23	0.02	VJ	RAPTOR	wokniak09
-9.	-9.	206.	10.	10.44	0.02	VJ	RAPTOR	wokniak09
-9.	-9.	115.	10.	8.76	0.02	RC	RAPTOR	wokniak09
-9.	-9.	128.	10.	8.98	0.02	RC	RAPTOR	wokniak09
-9.	-9.	141.	10.	9.2	0.02	RC	RAPTOR	wokniak09
-9.	-9.	154.	10.	9.43	0.02	RC	RAPTOR	wokniak09
-9.	-9.	167.	10.	9.61	0.02	RC	RAPTOR	wokniak09
-9.	-9.	181.	10.	9.81	0.02	RC	RAPTOR	wokniak09
-9.	-9.	194.	10.	9.98	0.02	RC	RAPTOR	wokniak09
-9.	-9.	206.	10.	10.14	0.02	RC	RAPTOR	wokniak09
-9.	-9.	102.	10.	7.99	0.02	IC	RAPTOR	wokniak09
-9.	-9.	115.	10.	8.25	0.02	IC	RAPTOR	wokniak09
-9.	-9.	128.	10.	8.54	0.02	IC	RAPTOR	wokniak09
-9.	-9.	141.	10.	8.74	0.02	IC	RAPTOR	wokniak09
-9.	-9.	154.	10.	9.	0.02	IC	RAPTOR	wokniak09
-9.	-9.	167.	10.	9.16	0.02	IC	RAPTOR	wokniak09
-9.	-9.	181.	10.	9.32	0.02	IC	RAPTOR	wokniak09
-9.	-9.	194.	10.	9.5	0.02	IC	RAPTOR	wokniak09
-9.	-9.	206.	10.	9.66	0.02	IC	RAPTOR	wokniak09
-9.	-9.	219.	10.	10.25	0.02	CR	RAPTOR	wokniak09
-9.	-9.	232.	10.	10.4	0.02	CR	RAPTOR	wokniak09
-9.	-9.	244.	10.	10.52	0.02	CR	RAPTOR	wokniak09
-9.	-9.	257.	10.	10.64	0.02	CR	RAPTOR	wokniak09
-9.	-9.	270.	10.	10.79	0.02	CR	RAPTOR	wokniak09
-9.	-9.	283.	10.	10.93	0.02	CR	RAPTOR	wokniak09
-9.	-9.	296.	10.	11.05	0.02	CR	RAPTOR	wokniak09
-9.	-9.	309.	10.	11.16	0.02	CR	RAPTOR	wokniak09
-9.	-9.	322.	10.	11.32	0.02	CR	RAPTOR	wokniak09
-9.	-9.	335.	10.	11.41	0.02	CR	RAPTOR	wokniak09
-9.	-9.	360.	30.	11.58	0.02	CR	RAPTOR	wokniak09
-9.	-9.	396.	30.	11.77	0.02	CR	RAPTOR	wokniak09
-9.	-9.	431.	30.	12.05	0.02	CR	RAPTOR	wokniak09
-9.	-9.	466.	30.	12.11	0.02	CR	RAPTOR	wokniak09
-9.	-9.	502.	30.	12.3	0.02	CR	RAPTOR	wokniak09
-9.	-9.	538.	30.	12.48	0.02	CR	RAPTOR	wokniak09
-9.	-9.	573.	30.	12.51	0.02	CR	RAPTOR	wokniak09
-9.	-9.	609.	30.	12.73	0.02	CR	RAPTOR	wokniak09
-9.	-9.	644.	30.	12.8	0.02	CR	RAPTOR	wokniak09
-9.	-9.	680.	30.	12.9	0.02	CR	RAPTOR	wokniak09
-9.	-9.	715.	30.	12.97	0.02	CR	RAPTOR	wokniak09
-9.	-9.	750.	30.	13.03	0.02	CR	RAPTOR	wokniak09
-9.	-9.	786.	30.	13.19	0.02	CR	RAPTOR	wokniak09
-9.	-9.	822.	30.	13.28	0.02	CR	RAPTOR	wokniak09
-9.	-9.	857.	30.	13.32	0.02	CR	RAPTOR	wokniak09
-9.	-9.	893.	30.	13.41	0.02	CR	RAPTOR	wokniak09
-9.	-9.	928.	30.	13.53	0.02	CR	RAPTOR	wokniak09
-9.	-9.	964.	30.	13.69	0.02	CR	RAPTOR	wokniak09
-9.	-9.	999.	30.	13.74	0.02	CR	RAPTOR	wokniak09
-9.	-9.	1030.	30.	13.75	0.02	CR	RAPTOR	wokniak09
-9.	-9.	1070.	30.	13.89	0.02	CR	RAPTOR	wokniak09
-9.	-9.	1110.	30.	13.91	0.02	CR	RAPTOR	wokniak09
-9.	-9.	1140.	30.	13.94	0.02	CR	RAPTOR	wokniak09
-9.	-9.	1180.	30.	14.01	0.02	CR	RAPTOR	wokniak09
-9.	-9.	1210.	30.	14.16	0.02	CR	RAPTOR	wokniak09
-9.	-9.	1250.	30.	14.14	0.02	CR	RAPTOR	wokniak09
-9.	-9.	1280.	30.	14.3	0.02	CR	RAPTOR	wokniak09
-9.	-9.	1320.	30.	14.28	0.02	CR	RAPTOR	wokniak09
-9.	-9.	1360.	30.	14.33	0.02	CR	RAPTOR	wokniak09
-9.	-9.	1390.	30.	14.41	0.02	CR	RAPTOR	wokniak09
-9.	-9.	1430.	30.	14.46	0.02	CR	RAPTOR	wokniak09
-9.	-9.	1460.	30.	14.45	0.02	CR	RAPTOR	wokniak09
-9.	-9.	1500.	30.	14.73	0.02	CR	RAPTOR	wokniak09
-9.	-9.	1530.	30.	14.61	0.02	CR	RAPTOR	wokniak09
-9.	-9.	1570.	30.	14.64	0.02	CR	RAPTOR	wokniak09
