Time	Mag	MagErr	Band	GCN
98	>19.6	?	White	9935
20088	23	?	R	9941
173.	>21.02	?	white(FC)	9949
1322.	>21.21	?	white	9949
1372.	>19.19	?	v	9949
3271.5	>20.32	?	b	9949
435.	>20.30	?	u(FC)	9949
3307.5	>20.22	?	u	9949
3193.	>20.25	?	uvw1	9949
5390.	>19.77	?	uvm2	9949
1002.5	>19.09	?	uvw2	9949
9720   	>19.9 	? 	R	9996  
9720    >18.2   ?	V	9996
9720    >18.2   ?	I	9996
