date	time	exp	mag	mag_err	band	source
2010-03-02	20:22:11.000	1500	21.54	0.22	R	manual
2010-03-02	20:41:59.000	300	20.02	0.12	I	manual
2010-03-02	20:47:34.000	300	20.24	0.15	I	manual
2010-03-02	20:53:09.000	300	20.08	0.13	I	manual
2010-03-02	20:58:47.000	300	20.17	0.17	I	manual
2010-03-02	21:04:22.000	300	20.34	0.19	I	manual
2010-03-02	21:16:36.000	1200	20.31	0.17	I	manual
2010-03-02	21:08:29.000	28x160	20.3	0.429	R	manual
2010-03-03	09:36:00.000	300	22.01	0.05	i	manual
