416.73157	2.45895E-13	3.32701E-14	3.32701E-14	J
494.85202	4.94155E-13	7.58301E-14	7.58301E-14	J
510.55487	1.40777E-12	1.162E-13	1.162E-13	J
526.75602	2.23003E-12	1.46079E-13	1.46079E-13	J
543.47126	2.09293E-12	1.37099E-13	1.37099E-13	J
560.71693	1.78594E-12	1.47414E-13	1.47414E-13	J
578.50984	1.32122E-12	6.43931E-14	6.43931E-14	J
615.80741	1.05811E-12	8.73383E-14	8.73383E-14	J
625.50164	7.70465E-13	3.75505E-14	3.75505E-14	J
645.35032	4.78724E-13	4.78007E-14	4.78007E-14	J
665.82885	3.0704E-13	4.15432E-14	4.15432E-14	J
766.32762	1.76231E-13	1.15441E-14	1.15441E-14	J
1263.24553	8.76941E-14	7.23842E-15	7.23842E-15	J
2082.38519	9.95593E-14	9.94102E-15	9.94102E-15	J
2758.44796	1.24316E-13	8.14338E-15	8.14338E-15	J
3224.7808	1.65397E-13	8.06102E-15	8.06102E-15	J
3711.52221	2.23572E-13	1.08963E-14	1.08963E-14	J
4205.52664	2.53822E-13	1.66267E-14	1.66267E-14	J
4840.29969	2.30778E-13	1.90488E-14	1.90488E-14	J
5747.66169	2.88164E-13	2.37855E-14	2.37855E-14	J
67809.50783	2.1659E-13	1.05561E-14	1.05561E-14	J
69961.26816	2.34468E-13	1.14274E-14	1.14274E-14	J
74471.79727	1.93828E-13	9.44668E-15	9.44668E-15	J
78044.52765	2.23572E-13	1.08963E-14	1.08963E-14	J
80521.07001	2.1659E-13	1.05561E-14	1.05561E-14	J
81788.65717	2.09827E-13	1.02264E-14	1.02264E-14	J
84384.00986	2.00076E-13	1.65146E-14	1.65146E-14	J
165178.0745	2.1659E-13	6.98141E-15	6.98141E-15	J
167778.35796	2.30778E-13	1.12475E-14	1.12475E-14	J
244084.89879	1.11251E-13	9.18285E-15	9.18285E-15	J
323328.98546	6.28497E-14	6.27555E-15	6.27555E-15	J
500707.12661	3.84367E-14	3.83792E-15	3.83792E-15	J
