time_sec	flux	flux_err	band_init	band_norm	source
76460.	3.903533087103605e-14	3.692838556515913e-15	UJ	R	covino08
161030.	1.1362080577571855e-14	1.5714735435013045e-15	UJ	R	covino08
76860.	5.86516694227464e-14	3.4427710607838547e-15	BJ	R	covino08
161175.	1.3560645975735017e-14	8.797713322983631e-16	BJ	R	covino08
59600.	1.20807353819292e-13	1.0286596310774865e-14	VJ	R	covino08
76220.	1.052188065755449e-13	4.384402399336304e-15	VJ	R	covino08
76312.5	1.0619238420591299e-13	4.4249707752517e-15	VJ	R	covino08
76130.	1.052188065755449e-13	4.384402399336304e-15	VJ	R	covino08
76412.5	1.0425415475854317e-13	4.344205956526911e-15	VJ	R	covino08
77312.5	1.0425415475854317e-13	4.344205956526911e-15	VJ	R	covino08
77412.5	1.032983469225586e-13	4.304378036920291e-15	VJ	R	covino08
77612.5	1.0141293960858684e-13	4.225814283726903e-15	VJ	R	covino08
78612.5	1.0048318018966898e-13	4.187071785500769e-15	VJ	R	covino08
78612.5	1.0048318018966898e-13	4.187071785500769e-15	VJ	R	covino08
78712.5	9.864915545931377e-14	4.110649112692385e-15	VJ	R	covino08
91390.	8.205279356093244e-14	3.4190890076528658e-15	VJ	R	covino08
91490.	8.205279356093244e-14	3.4190890076528658e-15	VJ	R	covino08
162060.	2.432726979476131e-14	1.013702241346684e-15	VJ	R	covino08
247060.	1.1537012723429239e-14	4.807401633990132e-16	VJ	R	covino08
3890.	6.406821969014183e-13	3.544435140466334e-14	Rc	R	covino08
4280.	5.843091081564495e-13	2.157998363314215e-14	Rc	R	covino08
11360.	3.094871745234077e-13	1.1430128450255662e-14	Rc	R	covino08
11415.	2.9829272124503804e-13	1.1016689544106505e-14	Rc	R	covino08
11815.	3.010527898122228e-13	1.1118625717400332e-14	Rc	R	covino08
12215.	2.9829272124503804e-13	1.1016689544106505e-14	Rc	R	covino08
12715.	2.9284826550014967e-13	1.081561229881633e-14	Rc	R	covino08
37100.	1.1658499437976407e-13	2.147787670960838e-14	Rc	R	covino08
76930.	1.4277187270868348e-13	5.272919133585537e-15	Rc	R	covino08
78990.	1.3634607992918904e-13	5.035598679264766e-15	Rc	R	covino08
90415.	1.1133780527402512e-13	4.11198111072421e-15	Rc	R	covino08
90515.	1.1551613672661368e-13	5.328138828697659e-15	Rc	R	covino08
90722.5	1.1340772961696847e-13	4.188428547224891e-15	Rc	R	covino08
90922.5	1.1236800130225409e-13	4.150028803491232e-15	Rc	R	covino08
162030.	3.393459388508772e-14	1.2532886624821228e-15	Rc	R	covino08
247175.	1.6242117804150765e-14	5.99861668230734e-16	Rc	R	covino08
333175.	8.291682349208535e-15	3.824507634340458e-16	Rc	R	covino08
507450.	3.5208105435022683e-15	2.595834596483391e-16	Rc	R	covino08
523225.	2.848673372531693e-15	1.3139399945814105e-16	Rc	R	covino08
58500.	2.5815168248741896e-13	1.3719960689176066e-14	Ic	R	covino08
77030.	1.9049121852241073e-13	7.296849773730587e-15	Ic	R	covino08
162060.	4.7410546328803296e-14	1.8160817959756614e-15	Ic	R	covino08
334150.	1.1063052156809268e-14	5.879668853257421e-16	Ic	R	covino08
506450.	5.150803236129584e-15	4.936950272022003e-16	Ic	R	covino08
1.46027e6	1.485507879940416e-15	3.98731385808203e-16	Ic	R	covino08
2.67081e6	1.4450236661108434e-15	3.349302226321867e-16	Ic	R	covino08
354.	6.078080022177411e-12	1.1116306450602001e-12	J	R	covino08
1057.	4.362811141809464e-12	6.216153476200895e-13	J	R	covino08
1310.	4.0529049026099865e-12	5.163092945864164e-13	J	R	covino08
2310.	2.604752200361369e-12	3.7112629721127137e-13	J	R	covino08
9685.	8.161432884771912e-13	7.338534645167654e-14	J	R	covino08
86900.	3.696293202059015e-13	4.4428439592131614e-14	J	R	covino08
247450.	5.1495160201290073e-14	5.496609238183634e-15	J	R	covino08
526.	4.380094626711628e-12	7.789933226573288e-13	H	R	covino08
740.	6.389744502802349e-12	9.265415495019422e-13	H	R	covino08
1640.	4.58652212679409e-12	5.554052970108385e-13	H	R	covino08
1770.	4.0316562233950814e-12	5.846081956243087e-13	H	R	covino08
10180.	9.235990829255661e-13	1.118433115092746e-13	H	R	covino08
57990.	5.827516247270579e-13	6.870675469502537e-14	H	R	covino08
86600.	4.3399376777990395e-13	5.25545131651061e-14	H	R	covino08
250060.	6.448868080745893e-14	8.333761468160692e-15	H	R	covino08
638.	7.264637330646402e-12	1.5749932891988373e-12	Ks	R	covino08
152.8	7.468165575882493e-12	1.1875757999292525e-12	Ks	R	covino08
1640.	5.8239003864464454e-12	7.644181285038376e-13	Ks	R	covino08
2690.	4.104062236683898e-12	7.072578604614957e-13	Ks	R	covino08
11790.	1.2741305767172498e-12	1.5704423070270577e-13	Ks	R	covino08
86600.	6.154799900312784e-13	7.586159795050662e-14	Ks	R	covino08
248750.	8.896392556895188e-14	1.1297078447324375e-14	Ks	R	covino08
