z=   9.8000002e-01 0.
TotalEnergy(erg)    4.6843083487012505e+49    1.2822846963189305e+49
TotalEnergy_common(erg)    1.2180968830845507e+49    4.1195396167207129e+48
Energy1(erg)    4.7039834507412365e+48    1.4363375152096960e+48
Energy2(erg)   -5.8284669190496214e+48    2.1112456317320589e+48
Energy3(erg)    4.1989982716880217e+49    9.7433093219648875e+48
Energy4(erg)    5.9775842384767826e+48    4.1974107378097839e+48
T_min_T_max    1.6580807921083934e+02    2.6436934088765405e+05
Interval1    1.6580807921083934e+02    9.9898188495369970e+02
Interval2    9.9898188495369970e+02    0.0000000000000000e+00
Interval3    0.0000000000000000e+00    8.0693795215246850e+04
Interval4    8.0693795215246850e+04    2.6436934088765405e+05
