Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             32.8000               0.0010    1.1184025041200626e+46    1.5451302048535198e+45
             71.0000               0.0010    1.1603743789836072e+46    2.0306142264354589e+45
             79.3000               0.0010    9.9219750363816031e+45    1.7363106276839468e+45
             87.5000               0.0010    1.0485716953063579e+46    1.8349634742811895e+45
             92.9000               0.0010    1.3696138279794126e+46    6.3073049485019810e+44
             95.8000               0.0010    1.2723252076649152e+46    1.7577822845687610e+45
            104.1000               0.0010    1.3200735578385943e+46    1.7021657987252731e+45
            105.0500               0.0010    1.3950768505225972e+46    2.4413352715727107e+45
            112.3000               0.0010    1.4079853378819434e+46    1.6858431946157092e+45
            120.6000               0.0010    1.4474318754617014e+46    1.7330742808641114e+45
            121.1000               0.0010    1.4608247979096027e+46    8.0728163999420196e+44
            128.8000               0.0010    1.7084337155280534e+46    1.8882307771150263e+45
            137.0000               0.0010    1.7242416583040462e+46    1.7468938315067345e+45
            145.3000               0.0010    1.5725270798840867e+46    1.3035159060149064e+45
            149.4000               0.0010    1.5581100647442528e+46    8.6104346678543235e+44
            153.6000               0.0010    1.3570571327426190e+46    1.4998750147915869e+45
            161.8000               0.0010    1.5438252255956601e+46    1.7062987454302588e+45
            170.0000               0.0010    1.5870774940245755e+46    1.7541029204972885e+45
            177.7000               0.0010    1.3446155579814341e+46    8.6690571204886713e+44
            178.3000               0.0010    1.1391951593875502e+46    2.0984750940241245e+45
            186.5000               0.0010    1.4608247979096027e+46    1.8836571599864710e+45
            187.9500               0.0010    1.5156472391948754e+46    2.5127329245658902e+45
            194.7000               0.0010    1.6165834680316779e+46    1.9356069731586778e+45
            202.9000               0.0010    1.3570571327426190e+46    1.7498541839235179e+45
            206.0000               0.0010    1.3446155579814341e+46    9.9074938519870536e+44
            211.1000               0.0010    1.3822867088884712e+46    1.5277597736436093e+45
            219.4000               0.0010    1.1184025041200626e+46    1.7511475655006559e+45
            227.6000               0.0010    1.4879835590150508e+46    2.0557253161450173e+45
          10778.2000               0.0010    3.3600993840177317e+45    3.5188049460524037e+44
          10890.5000               0.0010    3.2274693211418167e+45    3.5225626917284346e+44
          10994.2000               0.0010    3.1480014417600718e+45    3.3577496616983778e+44
          11097.8000               0.0010    2.9408178254962338e+45    3.1972347456859373e+44
          11201.5000               0.0010    2.7604743859654150e+45    3.2406200538981857e+44
          11313.8000               0.0010    2.8247376717491741e+45    3.1411220150160526e+44
          11417.5000               0.0010    2.4439736598790743e+45    2.9642981172524386e+44
          11529.8000               0.0010    2.4793790147075703e+45    2.9232313640687654e+44
          11642.2000               0.0010    2.8546871620669533e+45    3.3466927494743380e+44
          14790.2000               0.0010    1.7405212051443417e+45    1.8046247024891033e+44
          15403.7000               0.0010    1.5905045585296526e+45    1.6895624680568489e+44
          15922.1000               0.0010    1.6042886768097733e+45    1.6509725964295911e+44
          16440.5000               0.0010    1.4844026388322879e+45    1.5643543097524070e+44
          16967.5000               0.0010    1.3973864165615377e+45    1.4586080065731829e+44
