Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             40.4000               0.0010    1.0727959307259623e+46    1.7418120733454873e+45
            152.8000               0.0010    1.5990893103017962e+46    3.5107835418747744e+45
            321.5000               0.0010    1.9936050335750087e+46    3.1497608945565583e+45
            328.3000               0.0010    1.2993528960744301e+46    2.5131713839422515e+45
            354.2000               0.0010    1.7782610693161935e+46    3.5488324074529801e+45
            416.5000               0.0010    2.2443424417086762e+46    3.5273130321825781e+45
            526.1000               0.0010    1.1183113116231749e+46    2.1632011933964762e+45
            542.5000               0.0010    7.6574243561246464e+45    1.4833920038227989e+45
            572.5000               0.0010    1.5766203214601310e+46    1.4521210216057695e+45
            584.9000               0.0010    1.5621657792554041e+46    2.8776157917196986e+45
            638.4000               0.0010    1.5452883123494528e+46    4.4155534467278995e+45
            710.3000               0.0010    1.7231231634592758e+46    2.7400413174869390e+45
            740.3000               0.0010    1.7436668888489877e+46    2.5938934273267186e+45
            804.8000               0.0010    1.5167315464757296e+46    2.4254591779637525e+45
            841.6000               0.0010    1.2182239077781350e+46    2.1318488609554402e+45
            960.3000               0.0010    1.1213136728288097e+46    1.0327680887816489e+45
           1057.4000               0.0010    1.2271066746029126e+46    1.8865555045959959e+45
           1107.7000               0.0010    1.2872731733253109e+46    2.0734253000630479e+45
           1203.3000               0.0010    1.1751516591810979e+46    1.9004072718499024e+45
           1308.9000               0.0010    1.1300027953932919e+46    1.5410932398107756e+45
           1366.9000               0.0010    1.0610286659044567e+46    9.7724354387318987e+44
           1496.5000               0.0010    1.0727959307259623e+46    1.7418120733454873e+45
           1591.6000               0.0010    1.1126216789824230e+46    1.8035973122438828e+45
           1640.6000               0.0010    1.1805574280504511e+46    1.3902621382676388e+45
           1640.6000               0.0010    1.1751830478863945e+46    2.2616952306028246e+45
           1756.2000               0.0010    8.5060340327931780e+45    9.4012165095580382e+44
           1774.3000               0.0010    1.0144221351454933e+46    1.5345741890557449e+45
           2305.7000               0.0010    6.8906836919620342e+45    1.0689771308800083e+45
           2690.2000               0.0010    7.6180025778908812e+45    1.8330549499868234e+45
           3085.5000               0.0010    5.2700885554735936e+45    9.3816784736692913e+44
           3448.4000               0.0010    5.6172210326797059e+45    9.9754129341755974e+44
           3894.8000               0.0010    3.7820486474583686e+45    2.0900373809556450e+44
           4283.6000               0.0010    3.4492693567194450e+45    1.2707578289830071e+44
           9684.8000               0.0010    1.8809043300206726e+45    1.8620762101889969e+44
          10175.0000               0.0010    1.7924007044345512e+45    2.3145119723819470e+44
          11369.8000               0.0010    1.8269518690889531e+45    6.7307396167748987e+43
          11445.7000               0.0010    1.7608692352253144e+45    6.4872821895419520e+43
          11754.0000               0.0010    1.7891234412438789e+45    3.6565707903483865e+44
          11843.2000               0.0010    1.7771623578987016e+45    6.5473082734876797e+43
          12232.0000               0.0010    1.7608692352253144e+45    6.4872821895419520e+43
          12707.2000               0.0010    1.7287297491351062e+45    6.3688759436247986e+43
          37052.2000               0.0010    6.8821969963437900e+44    1.2677475733621801e+44
          57960.7000               0.0010    1.0427742599557131e+45    1.3388046441933156e+44
          58490.4000               0.0010    1.2603080308386336e+45    5.8972795336665947e+44
          59622.2000               0.0010    9.7077794695196311e+44    7.9025007292662834e+43
          76087.9000               0.0010    8.4883543501035994e+44    3.2024060100279567e+43
          76181.6000               0.0010    8.4883543501035994e+44    3.2024060100279567e+43
          76308.7000               0.0010    8.5646555456462854e+44    3.2310338841252873e+43
          76377.8000               0.0010    8.4127329101459550e+44    3.1740319343407225e+43
          76882.8000               0.0010    8.4280499537033753e+44    3.1050084392117713e+43
          77008.9000               0.0010    9.2200972452197731e+44    4.3753009234494641e+44
          77310.9000               0.0010    8.4127329101459550e+44    3.1740319343407225e+43
          77380.0000               0.0010    8.3377851699356648e+44    3.1459093289111122e+43
          77647.9000               0.0010    8.1898792915173049e+44    3.0904067094979848e+43
          78563.7000               0.0010    8.1169169198302162e+44    3.0630252436934150e+43
          78624.2000               0.0010    8.1169169198302162e+44    3.0630252436934150e+43
          78693.3000               0.0010    7.9729364171671724e+44    3.0089880258723138e+43
