Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
          941.6            -9.0            -9.0    -9.000   180.000 zz   18.200 100.0000  -9.0000  -9.0000  -9.0000 P60 cenko09 1 NNN  0.000  0.000 0 nnn
         2735.3            -9.0            -9.0    -9.000   360.000 zz   19.300 100.0000  -9.0000  -9.0000  -9.0000 P60 cenko09 1 NNN  0.000  0.000 0 nnn
