Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           4737.2000              99.9000    2.3222039436511595e+46    1.4971802544927803e+45
           6174.2000              99.9000    1.9315251041389492e+46    1.9569004574100977e+45
          15937.8000             149.9000    1.1012865961734819e+46    9.1289022208696362e+44
          16241.4000             149.9000    1.2528536837258291e+46    1.0385288276029985e+45
          16545.0000             149.9000    1.0712734785694601e+46    8.8801142878260822e+44
          22625.2000             149.9000    1.0043853115691247e+46    9.2507308504742519e+44
          22928.8500             149.8500    7.6190417090801677e+45    8.4208763362888616e+44
          23232.4000             149.9000    7.6895398350831506e+45    9.2070265590992143e+44
          29312.4000             149.9000    4.4248682844144176e+45    9.3735451599872234e+44
          29615.9500             149.8500    3.0895864034143534e+45    1.0528772985209526e+45
          91872.6000           29811.5000    7.2094201458270683e+44    1.4608267374624460e+44
