Time	Mag	MagErr	Band	GCN
174	>18	?	White	18425
2640	>18.2	?	R	18426
55	>14.86	?	R	18427
174.	>16.89	?	white	18432
3808.5	>20.86	?	white	18432
85.5	>15.82	?	v	18432
3952.	>19.28	?	v	18432
3694.	>20.19	?	b	18432
3578.5	>19.77	?	u	18432
5233.	>19.53	?	uvw1	18432
6206.	>19.64	?	uvm2	18432
6055.	>19.97	?	uvw2	18432
34049	>14.5	?	Ks	18435
60	>14	?	I	18472
4500	>19	?	I	18472
132	>15.7	?	B	18472	
