z=   3.8478999e+00 0.
TotalEnergy(erg)    2.6204142016638737e+05    3.0425455879530098e+04
TotalEnergy_common(erg)    3.9869589719871682e+05    2.6620951484649406e+04
Energy1(erg)   -1.4390644207515614e+07   -1.3552166695123667e+07
Energy2(erg)    3.7277566354161559e+05    1.1216293292961561e+05
Energy3(erg)    9.2044570505769167e+04    7.0628884437150364e+03
T_min_T_max    1.0753109785071639e+02    2.2396976408525687e+04
Interval1    1.0753109785071639e+02    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    7.9499425425356721e+03
Interval3    7.9499425425356721e+03    2.2396976408525687e+04
