Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
           -9.0            -9.0          3787.0    -9.0000   197.0000 v   19.020  -9.0000   0.2200   0.1800  -9.0000 UVOT holland11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          8657.0    -9.0000   197.0000 v   18.690  -9.0000   0.2500   0.2000  -9.0000 UVOT holland11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         15407.0    -9.0000   295.0000 v   18.760  -9.0000   0.1500   0.1300  -9.0000 UVOT holland11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         15710.0    -9.0000   295.0000 v   18.660  -9.0000   0.1400   0.1200  -9.0000 UVOT holland11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         16014.0    -9.0000   295.0000 v   18.750  -9.0000   0.1500   0.1300  -9.0000 UVOT holland11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         32933.0    -9.0000   295.0000 v   20.060  -9.0000   0.3900   0.2900  -9.0000 UVOT holland11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         33237.0    -9.0000   295.0000 v   19.980  -9.0000   0.3700   0.2700  -9.0000 UVOT holland11 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         62874.0    -9.0000    44.0000 v   19.100 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland11 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        102333.0    -9.0000  2996.0000 v   21.800 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland11 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        222873.0    -9.0000  9630.0000 v   22.200 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland11 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        312805.0    -9.0000  9418.0000 v   22.200 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland11 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        498648.0    -9.0000  6804.0000 v   21.800 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland11 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        596971.0    -9.0000 11369.0000 v   22.100 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland11 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        639792.0    -9.0000 17900.0000 v   22.400 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland11 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        726351.0    -9.0000 14756.0000 v   22.200 100.0000  -9.0000  -9.0000  -9.0000 UVOT holland11 1 NNN  0.000  0.000 0 nnn
