521.3	17.308	0.017	r
629.3	17.417	0.021	r
739	17.482	0.019	r
848.7	17.545	0.016	r
972.3	17.63	0.015	r
1076	17.713	0.02	r
1185.7	17.783	0.021	r
1294.6	17.848	0.015	r
1443.2	17.947	0.016	r
1624.6	18.035	0.017	r
1808.7	18.127	0.018	r
1998.7	18.199	0.016	r
2209.5	18.28	0.017	r
2388.4	18.356	0.011	r
2584.5	18.402	0.013	r
2779.8	18.453	0.017	r
3545.3	18.467	0.022	r
3679.2	18.383	0.022	r
3795	18.213	0.02	r
4034.3	17.969	0.022	r
4141.5	17.913	0.017	r
4254.6	17.826	0.018	r
4370.4	17.778	0.023	r
4498.3	17.741	0.019	r
4614.9	17.683	0.016	r
4730.7	17.612	0.018	r
4846.5	17.536	0.013	r
5091	17.541	0.02	r
5206.8	17.533	0.018	r
5646.5	17.462	0.027	r
5739.9	17.43	0.02	r
5838.3	17.356	0.014	r
5936.8	17.351	0.019	r
6576.2	17.438	0.021	r
6691.1	17.511	0.018	r
6794.8	17.535	0.02	r
6905.4	17.564	0.022	r
7016.8	17.572	0.02	r
7124	17.54	0.018	r
7236.3	17.565	0.018	r
7341.7	17.606	0.018	r
8056.2	17.495	0.014	r
8502.1	17.555	0.014	r
8944.4	17.658	0.013	r
9384.2	17.726	0.015	r
9824.8	17.801	0.016	r
10257.7	17.801	0.015	r
10692.3	17.83	0.015	r
11137.3	17.851	0.013	r
11582.2	17.935	0.013	r
12028.9	17.905	0.016	r
12471.3	17.901	0.016	r
12911.1	17.988	0.014	r
13350	18.04	0.012	r
14271.9	18.052	0.016	r
14710.8	18.032	0.014	r
15285.3	18.044	0.028	r
16262.5	18.094	0.015	r
16825.8	18.094	0.015	r
17223.3	18.174	0.014	r
17828.9	18.284	0.017	r
18337	18.355	0.016	r
18774.2	18.424	0.015	r
19285.6	18.439	0.018	r
19684	18.474	0.018	r
20325	18.527	0.016	r
20956.6	18.552	0.02	r
82337.8	21.597	0.038	r
83119.7	21.605	0.041	r
91951.5	21.794	0.041	r
92720.5	21.838	0.053	r
107789.5	22.18	0.1	r
108578.3	22.14	0.11	r
167820.2	22.74	0.1	r
255354.6	23.67	0.15	r
257176	23.59	0.16	r
435111.6	24.13	0.14	r
436923.4	24.01	0.16	r
438734.3	24.25	0.18	r
