z=   3.8478999e+00 0.
TotalEnergy(erg)    3.0657177140431348e+50    7.4061875150846757e+49
TotalEnergy_common(erg)    2.4813270042529524e+50    3.7017742548686445e+49
Energy1(erg)    7.7824250514688144e+50    3.0091173333411065e+51
Energy2(erg)   -5.5584010044688034e+50    2.9778881142086395e+51
Energy3(erg)    8.4169366703649571e+49    1.6605232267618556e+49
T_min_T_max    1.0949070926368744e+02    1.8972627660568734e+04
Interval1    1.0949070926368744e+02    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    6.0777869280866680e+03
Interval3    6.0777869280866680e+03    1.8972627660568734e+04
