z=   3.8478999e+00 0.
TotalEnergy(erg)    1.8838166637500023e+05    2.2660042947022448e+04
TotalEnergy_common(erg)    1.0686084168243501e+06    6.5073629171303444e+04
Energy1(erg)   -2.4942179083620399e+07   -2.5254987540551376e+07
Energy2(erg)    1.2037319554908518e+06    1.3523733925450925e+05
Energy3(erg)    5.3938810887800289e+04    5.3314004512949414e+03
T_min_T_max    1.0753109785071639e+02    9.0499867530722346e+04
Interval1    1.0753109785071639e+02    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    8.2316926913485368e+03
Interval3    8.2316926913485368e+03    9.0499867530722346e+04
