Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes
1033.344  -9.  -9.    -9. 60.0   RC	17.48   0.22   -9.  -9.  -9. REM holland11 0 USNOB1 0. 0. 0 nnn
1102.464  -9.  -9.    -9. 60.0   RC	17.44   0.21   -9.  -9.  -9. REM holland11 0 USNOB1 0. 0. 0 nnn
1201.824  -9.  -9.    -9. 120.0  RC	17.38   0.12   -9.  -9.  -9. REM holland11 0 USNOB1 0. 0. 0 nnn
1330.560  -9.  -9.    -9. 120.0  RC	17.49   0.13   -9.  -9.  -9. REM holland11 0 USNOB1 0. 0. 0 nnn
1632.960  -9.  -9.    -9. 60.0   RC	17.50   0.22   -9.  -9.  -9. REM holland11 0 USNOB1 0. 0. 0 nnn
1701.216  -9.  -9.    -9. 60.0   RC	17.55   0.23   -9.  -9.  -9. REM holland11 0 USNOB1 0. 0. 0 nnn
1772.064  -9.  -9.    -9. 60.0   RC	17.69   0.26   -9.  -9.  -9. REM holland11 0 USNOB1 0. 0. 0 nnn
1870.560  -9.  -9.    -9. 120.0  RC	17.88   0.18   -9.  -9.  -9. REM holland11 0 USNOB1 0. 0. 0 nnn
1999.296  -9.  -9.    -9. 120.0  RC	17.99   0.20   -9.  -9.  -9. REM holland11 0 USNOB1 0. 0. 0 nnn					
89.220435   	 -9.  -9. 1.d-3   -9. CR 15.92   -9.   0.20	  0.17	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn	
97.120160  	 -9.  -9. 1.d-3   -9. CR 16.03   -9.   0.18	  0.15	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
105.019280 	 -9.  -9. 1.d-3   -9. CR 15.99   -9.   0.20	  0.17	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
112.919869 	 -9.  -9. 1.d-3   -9. CR 16.02   -9.   0.17	  0.14	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
120.819853 	 -9.  -9. 1.d-3   -9. CR 15.89   -9.   0.14	  0.12	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
128.719663 	 -9.  -9. 1.d-3   -9. CR 16.20   -9.   0.18	  0.15	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
136.619302 	 -9.  -9. 1.d-3   -9. CR 16.13   -9.   0.20	  0.17	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
144.619942 	 -9.  -9. 1.d-3   -9. CR 16.16   -9.   0.23	  0.19	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
152.619718 	 -9.  -9. 1.d-3   -9. CR 15.87   -9.   0.24	  0.20	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
160.518838 	 -9.  -9. 1.d-3   -9. CR 16.20   -9.   0.18	  0.15	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
187.520268 	 -9.  -9. 1.d-3   -9. CR 16.26   -9.   0.13	  0.11	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
216.818422 	 -9.  -9. 1.d-3   -9. CR 15.96   -9.   0.15	  0.13	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
246.219132 	 -9.  -9. 1.d-3   -9. CR 16.50   -9.   0.19	  0.16	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
275.619497 	 -9.  -9. 1.d-3   -9. CR 16.80   -9.   0.23	  0.19	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
304.420246 	 -9.  -9. 1.d-3   -9. CR 16.52   -9.   0.22	  0.19	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
333.519507 	 -9.  -9. 1.d-3   -9. CR 16.56   -9.   0.26	  0.21	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
362.620064 	 -9.  -9. 1.d-3   -9. CR 16.96   -9.   0.34	  0.26	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
391.818339 	 -9.  -9. 1.d-3   -9. CR 16.72   -9.   0.20	  0.17	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
421.219913 	 -9.  -9. 1.d-3   -9. CR 16.95   -9.   0.20	  0.17	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
450.419052 	 -9.  -9. 1.d-3   -9. CR 16.99   -9.   0.26	  0.21	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
499.120182 	 -9.  -9. 1.d-3   -9. CR 16.89   -9.   0.15	  0.13	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
568.520118 	 -9.  -9. 1.d-3   -9. CR 16.92   -9.   0.17	  0.14	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn			
637.619728 	 -9.  -9. 1.d-3   -9. CR 16.74   -9.   0.15	  0.13	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn
706.619372 	 -9.  -9. 1.d-3   -9. CR 17.01   -9.   0.16	  0.14	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn
775.719846 	 -9.  -9. 1.d-3   -9. CR 16.96   -9.   0.20	  0.17	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn
844.720355 	 -9.  -9. 1.d-3   -9. CR 16.97   -9.   0.18	  0.15	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn
913.719308 	 -9.  -9. 1.d-3   -9. CR 17.12   -9.   0.22	  0.18	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn 
982.318489 	 -9.  -9. 1.d-3   -9. CR 17.03   -9.   0.16	  0.14	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn
1051.019967      -9.  -9. 1.d-3   -9. CR 17.39   -9.   0.18       0.16	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn
1120.119318      -9.  -9. 1.d-3   -9. CR 17.70   -9.   0.27       0.22	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn
1500.119642      -9.  -9. 1.d-3   -9. CR 17.57   -9.   0.09       0.08	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn
2190.069070      -9.  -9. 1.d-3   -9. CR 17.96   -9.   0.19       0.16	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn
2880.419956      -9.  -9. 1.d-3   -9. CR 18.47   -9.   0.29       0.23	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn
3570.918956      -9.  -9. 1.d-3   -9. CR 18.42   -9.   0.32       0.24	 -9. ROTSE holland11 0 USNOB 0. 0. 0 nnn
60256.035925     -9.  -9. 1.d-3   -9. CR 19.61   100.  -9.        -9.    -9. ROTSE holland11 1 USNOB 0. 0. 0 nnn
9231.   -9.  -9.  -9. 45. BJ  19.69 0.04   -9.  -9.  -9. CTIO1.3m holland11 0 landolt 0. 0. 0 nnn
9231.   -9.  -9.  -9. 30. VJ  18.26 0.03   -9.  -9.  -9. CTIO1.3m holland11 0 landolt 0. 0. 0 nnn
9231.   -9.  -9.  -9. 30. RC  17.32 0.02   -9.  -9.  -9. CTIO1.3m holland11 0 landolt 0. 0. 0 nnn
9231.   -9.  -9.  -9. 45. IC  16.79 0.03   -9.  -9.  -9. CTIO1.3m holland11 0 landolt 0. 0. 0 nnn
#9231.   -9.  -9.  -9. 10. J   15.83 0.08   -9.  -9.  -9. CTIO1.3m holland11 0 2MASS 0. 0. 0 nnn
#9231.   -9.  -9.  -9. 10. H   15.00 0.08   -9.  -9.  -9. CTIO1.3m holland11 0 2MASS 0. 0. 0 nnn
#9231.   -9.  -9.  -9. 15. KS  14.25 0.08   -9.  -9.  -9. CTIO1.3m holland11 0 2MASS 0. 0. 0 nnn
11146.  -9.  -9.  -9. 45. BJ  19.85 0.04   -9.  -9.  -9. CTIO1.3m holland11 0 landolt 0. 0. 0 nnn
11146.  -9.  -9.  -9. 30. VJ  18.38 0.03   -9.  -9.  -9. CTIO1.3m holland11 0 landolt 0. 0. 0 nnn
11146.  -9.  -9.  -9. 30. RC  17.65 0.02   -9.  -9.  -9. CTIO1.3m holland11 0 landolt 0. 0. 0 nnn
11146.  -9.  -9.  -9. 45. IC  17.15 0.03   -9.  -9.  -9. CTIO1.3m holland11 0 landolt 0. 0. 0 nnn
#11146.  -9.  -9.  -9. 10. J   16.04 0.08   -9.  -9.  -9. CTIO1.3m holland11 0 2MASS 0. 0. 0 nnn
#11146.  -9.  -9.  -9. 10. H   15.12 0.08   -9.  -9.  -9. CTIO1.3m holland11 0 2MASS 0. 0. 0 nnn
#11146.  -9.  -9.  -9. 15. KS  14.34 0.08   -9.  -9.  -9. CTIO1.3m holland11 0 2MASS 0. 0. 0 nnn
13045.  -9.  -9.  -9. 45. BJ  20.00 0.04   -9.  -9.  -9. CTIO1.3m holland11 0 landolt 0. 0. 0 nnn
13045.  -9.  -9.  -9. 30. VJ  18.57 0.03   -9.  -9.  -9. CTIO1.3m holland11 0 landolt 0. 0. 0 nnn
13045.  -9.  -9.  -9. 30. RC  17.65 0.02   -9.  -9.  -9. CTIO1.3m holland11 0 landolt 0. 0. 0 nnn
13045.  -9.  -9.  -9. 45. IC  17.15 0.03   -9.  -9.  -9. CTIO1.3m holland11 0 landolt 0. 0. 0 nnn
#13045.  -9.  -9.  -9. 10. J   16.04 0.08   -9.  -9.  -9. CTIO1.3m holland11 0 2MASS 0. 0. 0 nnn
#313045.  -9.  -9.  -9. 10. H   15.32 0.08   -9.  -9.  -9. CTIO1.3m holland11 0 2MASS 0. 0. 0 nnn
#13045.  -9.  -9.  -9. 15. KS  14.59 0.08   -9.  -9.  -9. CTIO1.3m holland11 0 2MASS 0. 0. 0 nnn
90951.  -9.  -9.  -9. 45. BJ  22.7  100.   -9.  -9.  -9. CTIO1.3m holland11 1 landolt 0. 0. 0 nnn
90951.  -9.  -9.  -9. 30. VJ  21.8  100.   -9.  -9.  -9. CTIO1.3m holland11 1 landolt 0. 0. 0 nnn
90951.  -9.  -9.  -9. 30. RC  21.43 0.02   -9.  -9.  -9. CTIO1.3m holland11 0 landolt 0. 0. 0 nnn
90951.  -9.  -9.  -9. 45. IC  20.84 0.03   -9.  -9.  -9. CTIO1.3m holland11 0 landolt 0. 0. 0 nnn		 
#90951.  -9.  -9.  -9. 10. J   18.2  100.   -9.  -9.  -9. CTIO1.3m holland11 1 2MASS 0. 0. 0 nnn
#90951.  -9.  -9.  -9. 10. H   17.8  100.   -9.  -9.  -9. CTIO1.3m holland11 1 2MASS 0. 0. 0 nnn
#90951.  -9.  -9.  -9. 15. KS  17.8  100.   -9.  -9.  -9. CTIO1.3m holland11 1 2MASS 0. 0. 0 nnn
 -9.  -9. 	521.30  	 -9. 33.2	gg   18.460 	0.017  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	629.30  	 -9. 33.0	gg   18.560 	0.018  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	739.00  	 -9. 33.0	gg   18.630 	0.019  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	848.70  	 -9. 33.0	gg   18.700 	0.010  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	972.30  	 -9. 33.0	gg   18.770 	0.021  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	1076.00 	 -9. 33.0	gg   18.840 	0.018  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	1185.70 	 -9. 33.0	gg   18.920 	0.016  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	1294.60 	 -9. 33.0	gg   19.000 	0.018  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	1443.20 	 -9. 57.5	gg   19.060 	0.017  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	1624.60 	 -9. 57.5	gg   19.170 	0.018  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	1808.70 	 -9. 57.4	gg   19.240 	0.013  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	1998.70 	 -9. 57.5	gg   19.320 	0.015  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	2209.50 	 -9. 57.5	gg   19.400 	0.019  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	2388.40 	 -9. 57.5	gg   19.490 	0.016  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	2584.50 	 -9. 57.4	gg   19.530 	0.019  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	2779.80 	 -9. 57.5	gg   19.580 	0.018  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	3545.30 	 -9. 33.0	gg   19.610 	0.024  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	3679.20 	 -9. 33.0	gg   19.510 	0.021  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	3795.00 	 -9. 33.0	gg   19.360 	0.020  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	4034.30 	 -9. 33.0	gg   19.120 	0.018  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	4141.50 	 -9. 33.0	gg   19.050 	0.020  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	4254.60 	 -9. 33.0	gg   19.000 	0.017  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	4370.40 	 -9. 33.0	gg   18.950 	0.021  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	4498.30 	 -9. 33.0	gg   18.890 	0.020  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	4614.90 	 -9. 32.9	gg   18.820 	0.018  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	4730.70 	 -9. 33.0	gg   18.800 	0.014  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	4846.50 	 -9. 33.0	gg   18.700 	0.019  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	4983.90 	 -9. 33.0	gg   18.660 	0.013  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	5091.00 	 -9. 32.9	gg   18.710 	0.021  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	5206.80 	 -9. 33.0	gg   18.740 	0.015  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	5304.40 	 -9. 33.0	gg   18.670 	0.013  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	5646.50 	 -9. 33.0	gg   18.650 	0.019  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	5739.90 	 -9. 33.0	gg   18.590 	0.021  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	5936.80 	 -9. 32.9	gg   18.550 	0.020  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	6576.20 	 -9. 33.0	gg   18.610 	0.020  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	6691.10 	 -9. 33.0	gg   18.690 	0.020  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	6794.80 	 -9. 33.0	gg   18.730 	0.017  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	6905.40 	 -9. 33.0	gg   18.750 	0.022  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	7016.80 	 -9. 32.9	gg   18.760 	0.020  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	7124.00 	 -9. 33.0	gg   18.730 	0.020  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	7236.30 	 -9. 33.0	gg   18.750 	0.021  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	7341.70 	 -9. 33.0	gg   18.810 	0.025  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	7619.10 	 -9. 196.0	gg   18.730 	0.014  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	8056.20 	 -9. 193.3	gg   18.690 	0.013  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	8502.10 	 -9. 192.8	gg   18.750 	0.014  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	8944.40 	 -9. 197.2	gg   18.820 	0.010  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	9384.20 	 -9. 190.9	gg   18.910 	0.016  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	9824.80 	 -9. 197.9	gg   18.980 	0.013  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	10257.70 	 -9. 188.7	gg   18.970 	0.016  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	10692.30 	 -9. 197.9	gg   18.990 	0.015  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	11137.30 	 -9. 195.3	gg   19.030 	0.010  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	11582.20 	 -9. 201.8	gg   19.100 	0.015  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	12028.90 	 -9. 199.2	gg   19.080 	0.018  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	12471.30 	 -9. 195.1	gg   19.070 	0.019  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	12911.10 	 -9. 196.4	gg   19.170 	0.017  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	13350.00 	 -9. 196.1	gg   19.200 	0.019  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	14271.90 	 -9. 191.7	gg   19.230 	0.015  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	14710.80 	 -9. 197.7	gg   19.200 	0.017  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	15285.30 	 -9. 188.5	gg   19.220 	0.039  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
 -9.  -9. 	16262.50 	 -9. 203.9	gg   19.270 	0.010  -9.  -9.  -9. GROND nardini11 0 SDSS 0. 0. 0 AB_mag
