time_sec	flux	flux_err	band	source
2640.0	7.149392165516545e-14	3.950900117828836e-15	R	manual
3000.0	7.625513952893951e-14	3.511678950870342e-15	R	manual
3360.0	8.208600506339274e-14	3.024160185638428e-15	R	manual
3720.0	1.0052385153358377e-13	3.703435552505225e-15	R	manual
4080.0	7.555602820752855e-14	3.4794836847298578e-15	R	manual
44.0	7.149392165516545e-14	3.950900117828836e-15	R	nissim
50.0	7.625513952893951e-14	3.511678950870342e-15	R	nissim
56.0	8.208600506339274e-14	3.024160185638428e-15	R	nissim
62.0	1.0052385153358377e-13	3.703435552505225e-15	R	nissim
68.0	7.555602820752855e-14	3.4794836847298578e-15	R	nissim
