time_sec	flux	flux_err	band	logF	logT	mag	mag_err
77759.0	2.5600676066055407e-12	9.431637612842979e-14	R	-11.591748565630324	4.890750666819524	16.87	0.04
78622.0	1.1321780780017835e-12	5.4405171880903394e-14	I	-11.946085258473708	4.895544087282545	17.26	0.05
904952.0	6.858852041012833e-15	1.5161366846100416e-15	R	-14.163748565630323	5.956625544190865	23.3	0.24
1161474.0	6.671929281192225e-15	1.2290147923506958e-15	R	-14.175748565630322	6.065009492411836	23.33	0.2
54992.0	1.7924680957304704e-12	9.57535993519966e-14	R	-11.746548565630324	4.74029951479315	17.257	0.058
59165.0	1.3761045612461791e-12	9.379049633414628e-14	R	-11.861348565630323	4.772064868851765	17.544	0.074
63528.0	1.3312249062900246e-12	1.4468020708328204e-13	R	-11.875748565630323	4.8029651830129545	17.58	0.118
39456.0	3.282852985617287e-12	1.8141716033216066e-13	R	-11.483748565630323	4.596113054915637	16.6	0.06
41856.0	3.077878233637958e-12	1.98438143087117e-13	R	-11.511748565630324	4.621757722308154	16.67	0.07
44496.0	2.5837556205180743e-12	1.9037814962382393e-13	R	-11.587748565630323	4.648320971520084	16.86	0.08
614.0	5.222936449142155e-13	9.647674409905631e-14	I	-12.282085258473709	2.788168371141168	18.1	0.2
1540.0	2.7410360129202585e-13	1.0105355417256243e-13	I	-12.562085258473708	3.187520720836463	18.8	0.4
20160.0	4.622743760538421e-12	2.6828936373897857e-13	g	-11.335100178910691	4.3044905277734875	16.72	0.06
20160.0	7.963979243140743e-12	3.66913193159998e-13	Rc	-11.098869880563411	4.3044905277734875	15.62	0.05
20160.0	3.63129444437067e-12	1.429240994447303e-13	Ic	-11.43993853478833	4.3044905277734875	16.0	0.04
131802.0	4.745166266923245e-13	4.370459643998268e-14	R	-12.323748565630323	5.119922000412571	18.7	0.1
135780.0	3.9468573886852617e-13	3.635189994944036e-14	R	-12.403748565630323	5.132835804338372	18.9	0.1
166550.0	2.444964842984718e-13	9.01488302719357e-15	r	-12.61172738136961	5.221544637027195	19.63	0.04
252244.0	1.1175645537519002e-13	8.236188744758158e-15	r	-12.95172738136961	5.401820844689396	20.48	0.08
52415.0	2.7305581792926964e-12	1.508962214206158e-13	R	-11.563748565630323	4.71945559013257	16.8	0.06
52595.0	1.889084716330713e-12	1.3919290583123153e-13	R	-11.723748565630324	4.720944459446079	17.2	0.08
208067.0	1.6605480018557803e-13	7.647106150548338e-15	R	-12.779748565630323	5.31820320537084	19.84	0.05
291478.0	1.0672138048080291e-13	5.89764143517222e-15	R	-12.971748565630323	5.464605780916075	20.32	0.06
379796.0	4.531598604350709e-14	2.9216295902669586e-15	R	-13.343748565630323	5.5795503864487195	21.25	0.07
463915.0	3.599576719872919e-14	3.978399214208538e-15	R	-13.443748565630322	5.666438415010483	21.5	0.12
638.0	1.7908040801355755e-11	6.844068753029607e-13	v	-10.746951924798784	2.8048206787211623	15.12	0.04
307.0	7.680631937926613e-11	3.5372475151858384e-12	u	-10.114603046132055	2.4871383754771865	14.0	0.03
687.0	8.150050124320406e-18	5.891347344584406e-19	w1	-17.088839720260168	2.8369567370595505	14.71	0.05
662.0	1.5945399860950426e-17	1.374076487739721e-18	m2	-16.79736458553191	2.8208579894397	14.98	0.06
614.0	1.1235999484972672e-17	9.606620585476832e-19	w2	-16.949388289377325	2.788168371141168	15.12	0.05
48213.0	2.149074318529835e-12	2.375244714999905e-13	R	-11.667748565630323	4.683164155812184	17.06	0.12
49488.0	1.8925531074585396e-12	4.36200850672277e-13	V	-11.722951924798783	4.694499902659103	17.56	0.25
50770.0	2.149074318529835e-12	1.7814335362499287e-13	R	-11.667748565630323	4.705607163404605	17.06	0.09
52044.0	2.018589803637548e-12	1.8704775697652475e-13	V	-11.694951924798785	4.716370668196387	17.49	0.1
26615.0	4.745166266923246e-12	4.3704596439982685e-13	R	-11.323748565630323	4.425126470508774	16.2	0.1
25536.0	4.745166266923245e-13	4.370459643998268e-14	R	-12.323748565630323	4.407152869670635	18.7	0.1
20736.0	5.704944639068085e-12	5.254448192909788e-13	R	-11.243748565630323	4.3167249841904995	16.0	0.1
150602.0	2.149074318529835e-13	2.375244714999905e-14	R	-12.667748565630323	5.177830739349385	19.56	0.12
64583.0	7.659376442973274e-14	1.4226936934834973e-14	B	-13.115806585249759	4.810118214932994	21.4	0.2
65411.0	8.246153871212785e-14	7.59498839135588e-15	R	-13.083748565630323	4.815650788654396	20.6	0.1
65807.0	1.896333606142396e-13	1.765874677985872e-14	I	-12.722085258473708	4.818272092697229	19.2	0.1
60911.0	2.049201992399113e-13	2.0603139651277e-14	J	-12.68841523053944	4.784695729544384	18.2	0.1
62567.0	8.987912599940132e-14	9.805465082631528e-15	H	-13.04634115938912	4.796345331664737	18.3	0.1
63359.0	1.1549323921151087e-13	2.3057341796484372e-14	K	-12.937443437928303	4.8018083141321135	17.2	0.2
