time_sec	flux	flux_err	band	logF	logT	mag	mag_err	source
77759.0	2.7868217770786e-12	1.0267030849171775e-13	R	-11.591748565630324	4.890750666819524	16.87	0.04	manual
78622.0	1.2008511209921093e-12	5.770515514331332e-14	I	-11.946085258473708	4.895544087282545	17.26	0.05	manual
904952.0	7.466364632064867e-15	1.6504262304624515e-15	R	-14.163748565630325	5.956625544190865	23.3	0.24	manual
1161474.0	7.262885467547644e-15	1.3378729447758638e-15	R	-14.175748565630322	6.065009492411836	23.33	0.2	manual
54992.0	1.95123328423489e-12	1.0423483161900725e-13	R	-11.746548565630324	4.74029951479315	17.257	0.058	manual
59165.0	1.497990970598981e-12	1.0209784967889049e-13	R	-11.861348565630324	4.772064868851765	17.544	0.074	manual
63528.0	1.4491361671332941e-12	1.5749504066673551e-13	R	-11.875748565630325	4.8029651830129545	17.58	0.118	manual
39456.0	3.5736267931596874e-12	1.9748591476448668e-13	R	-11.483748565630323	4.596113054915637	16.6	0.06	manual
41856.0	3.3504967081988903e-12	2.1601450568388283e-13	R	-11.511748565630324	4.621757722308154	16.67	0.07	manual
44496.0	2.812607921497934e-12	2.0724061031929955e-13	R	-11.587748565630324	4.648320971520084	16.86	0.08	manual
614.0	5.539737265441933e-13	1.0232860762106908e-13	I	-12.282085258473709	2.788168371141168	18.1	0.2	manual
1540.0	2.907295444727599e-13	1.0718302726946748e-13	I	-12.562085258473708	3.187520720836463	18.8	0.4	manual
20160.0	5.260507148989153e-12	3.053031249524128e-13	g	-11.335100178910691	4.304490527773488	16.72	0.06	manual
20160.0	8.652432739269245e-12	3.9863134094701495e-13	Rc	-11.098869880563411	4.304490527773488	15.62	0.05	manual
20160.0	3.85321120227969e-12	1.5165851998311706e-13	Ic	-11.43993853478833	4.304490527773488	16.0	0.04	manual
131802.0	5.165462292636254e-13	4.7575665893788344e-14	R	-12.323748565630323	5.119922000412571	18.7	0.1	manual
135780.0	4.2964443960117796e-13	3.9571715276538115e-14	R	-12.403748565630323	5.132835804338372	18.9	0.1	manual
166550.0	2.6736315956937395e-13	9.85800518242405e-15	r	-12.61172738136961	5.221544637027195	19.63	0.04	manual
252244.0	1.222085425772779e-13	9.006483066317124e-15	r	-12.95172738136961	5.401820844689396	20.48	0.08	manual
52415.0	2.9724132979920455e-12	1.6426162920417005e-13	R	-11.563748565630323	4.71945559013257	16.8	0.06	manual
52595.0	2.056407577922199e-12	1.5152170988939668e-13	R	-11.723748565630324	4.720944459446079	17.2	0.08	manual
208067.0	1.8076285647752741e-13	8.324437173843536e-15	R	-12.779748565630324	5.31820320537084	19.84	0.05	manual
291478.0	1.1617406760524607e-13	6.42001623024773e-15	R	-12.971748565630325	5.464605780916075	20.32	0.06	manual
379796.0	4.932978192840907e-14	3.1804085742520504e-15	R	-13.343748565630325	5.57955038644872	21.25	0.07	manual
463915.0	3.9184038598526965e-14	4.330779991693031e-15	R	-13.443748565630322	5.666438415010483	21.5	0.12	manual
638.0	2.0136067560383893e-11	7.695572750118104e-13	v	-10.746951924798784	2.8048206787211623	15.12	0.04	manual
307.0	9.300832560916225e-11	4.283416668204731e-12	u	-10.114603046132055	2.4871383754771865	14.0	0.03	manual
687.0	1.0533602477485132e-17	7.614322616183223e-19	w1	-17.088839720260168	2.8369567370595505	14.71	0.05	manual
662.0	2.2813253785873752e-17	1.9659058982130692e-18	m2	-16.79736458553191	2.8208579894397	14.98	0.06	manual
614.0	1.543207133788272e-17	1.3194202650981316e-18	w2	-16.949388289377325	2.788168371141168	15.12	0.05	manual
48213.0	2.339425371418366e-12	2.585628473471995e-13	R	-11.667748565630324	4.683164155812184	17.06	0.12	manual
49488.0	2.106894603133743e-12	4.856028687078211e-13	V	-11.722951924798783	4.694499902659103	17.56	0.25	manual
50770.0	2.339425371418366e-12	1.9392213551039964e-13	R	-11.667748565630324	4.705607163404605	17.06	0.09	manual
52044.0	2.2472056115434112e-12	2.0823188958291638e-13	V	-11.694951924798785	4.716370668196387	17.49	0.1	manual
26615.0	5.165462292636254e-12	4.757566589378836e-13	R	-11.323748565630323	4.425126470508774	16.2	0.1	manual
25536.0	5.165462292636254e-13	4.7575665893788344e-14	R	-12.323748565630323	4.407152869670635	18.7	0.1	manual
20736.0	6.21025160279388e-12	5.719853105734228e-13	R	-11.243748565630325	4.3167249841905	16.0	0.1	manual
150602.0	2.3394253714183666e-13	2.5856284734719952e-14	R	-12.667748565630324	5.177830739349385	19.56	0.12	manual
64583.0	8.826935222830542e-14	1.6395623283183995e-14	B	-13.11580658524976	4.810118214932994	21.4	0.2	manual
65411.0	8.976544653016921e-14	8.267703161852866e-15	R	-13.083748565630325	4.815650788654396	20.6	0.1	manual
65807.0	2.0113570302740996e-13	1.8729850257598554e-14	I	-12.722085258473708	4.818272092697229	19.2	0.1	manual
60911.0	2.1068459817198125e-13	2.11827053390112e-14	J	-12.68841523053944	4.784695729544384	18.2	0.1	manual
62567.0	9.147210766858604e-14	9.97925322265602e-15	H	-13.04634115938912	4.796345331664737	18.3	0.1	manual
63359.0	1.1686607015531288e-13	2.3331416993579348e-14	K	-12.937443437928303	4.8018083141321135	17.2	0.2	manual
