Time	Flux	Flux_err	Band
3178.656	1.986311185726732e-12	8.939872982625362e-14	R
3026.7	1.914464370752371e-12	1.0292703903569812e-13	R
3026.592	1.914464370752371e-12	1.0292703903569812e-13	R
3026.7	1.914464370752371e-12	1.0292703903569812e-13	R
3330.72	1.8969124559004825e-12	1.0198339826979128e-13	R
3330.7	1.8969124559004825e-12	1.0198339826979128e-13	R
3330.7	1.8969124559004825e-12	1.0198339826979128e-13	R
3639.7	1.8115373317166729e-12	1.1310875537123349e-13	R
3640.032	1.8115373317166729e-12	1.1310875537123349e-13	R
3639.7	1.8115373317166729e-12	1.1310875537123349e-13	R
3486.7	1.7621679101957228e-12	9.473914900222689e-14	R
3486.7	1.7621679101957228e-12	9.473914900222689e-14	R
3487.104	1.7621679101957228e-12	9.473914900222689e-14	R
3538.0	1.74601225768685e-12	2.9374251784174413e-13	R
3791.7	1.7300047210904789e-12	9.300996465640372e-14	R
3791.7	1.7300047210904789e-12	9.300996465640372e-14	R
3792.096	1.7300047210904789e-12	9.300996465640372e-14	R
3944.7	1.5633178557505065e-12	9.761042944999629e-14	R
3945.024	1.5633178557505065e-12	9.761042944999629e-14	R
3944.7	1.5633178557505065e-12	9.761042944999629e-14	R
3631.0	1.4657074263005102e-12	2.5776207082865044e-13	R
3920.832	1.4522697398451058e-12	8.741107428349076e-13	R
3920.832	1.4522697398451058e-12	8.741107428349076e-13	R
4069.0	1.3997397253935458e-12	1.9179436992168602e-13	R
4507.0	1.253277631057445e-12	2.0120120778490116e-13	R
5230.0	8.831760600977463e-13	9.241133410931384e-14	R
3899.232	8.356940080931181e-13	1.4059400843368018e-13	R
3899.232	8.356940080931181e-13	1.4059400843368018e-13	R
6171.5	7.413909635039077e-13	1.4703409166896834e-13	R
7587.0	4.550376043712184e-13	1.3140871092197113e-13	R
15535.584	3.9268769099963516e-13	1.4203897194305406e-14	R
15535.44	3.9268769099963516e-13	1.4203897194305406e-14	R
16910.64	3.819858612312814e-13	1.0410175196499726e-14	R
16911.072	3.819858612312814e-13	1.0410175196499726e-14	R
19840.032	3.6479366544088643e-13	9.941640131841516e-15	R
19839.6	3.6479366544088643e-13	9.941640131841516e-15	R
15839.712	3.6479366544088643e-13	2.1956669145637586e-13	R
15839.712	3.6479366544088643e-13	2.1956669145637586e-13	R
22116.672	3.4201668108460593e-13	1.2371077291719277e-14	R
22116.6	3.4201668108460593e-13	1.2371077291719277e-14	R
25132.896	2.8447708443895135e-13	1.280357790675907e-14	R
25132.68	2.8447708443895135e-13	1.280357790675907e-14	R
28053.36	2.767242941161549e-13	7.541505263025145e-15	R
28053.216	2.767242941161549e-13	7.541505263025145e-15	R
44395.776	2.138194894878662e-13	2.5867343690747258e-14	R
44395.776	2.138194894878662e-13	2.5867343690747258e-14	R
31044.6	2.0608542978486633e-13	1.1079737706384985e-14	R
31044.384	2.0608542978486633e-13	1.1079737706384985e-14	R
44836.416	1.7460122576868498e-13	2.937425178417442e-14	R
44836.416	1.7460122576868498e-13	2.937425178417442e-14	R
44836.416	1.7460122576868498e-13	2.937425178417442e-14	R
48732.192	1.1016592575399613e-13	2.6596524944684476e-14	R
48732.192	1.1016592575399613e-13	2.6596524944684476e-14	R
48732.192	1.1016592575399613e-13	2.6596524944684476e-14	R
59272.128	7.62161993765709e-14	2.8127028611556883e-14	R
61975.584	7.62161993765709e-14	2.8127028611556883e-14	R
61975.584	7.62161993765709e-14	2.8127028611556883e-14	R
59272.128	7.62161993765709e-14	2.8127028611556883e-14	R
59272.128	7.62161993765709e-14	2.8127028611556883e-14	R
57971.808	7.62161993765709e-14	2.8127028611556883e-14	R
57971.808	7.62161993765709e-14	2.8127028611556883e-14	R
57971.808	7.62161993765709e-14	2.8127028611556883e-14	R
60676.992	4.3857844993330016e-14	2.286616059510052e-14	R
60676.992	4.3857844993330016e-14	2.286616059510052e-14	R
60676.992	4.3857844993330016e-14	2.286616059510052e-14	R
89650.0	3.890875086086174e-14	3.423548329957177e-15	R
59272.128	7.62161993765709e-14	2.8127028611556883e-14	R
60676.992	4.3857844993330016e-14	2.286616059510052e-14	R
25132.68	2.8447708443895135e-13	1.280357790675907e-14	R
57971.808	7.62161993765709e-14	2.8127028611556883e-14	R
48732.192	1.1016592575399613e-13	2.6596524944684476e-14	R
3899.232	8.356940080931181e-13	1.4059400843368018e-13	R
304.992	1.9863111857267365e-11	1.1955464597383024e-11	R
38.016	9.163202585216105e-11	8.062625042849241e-12	R
28053.36	2.767242941161549e-13	7.541505263025145e-15	R
3920.832	1.4522697398451058e-12	8.741107428349076e-13	R
44836.416	1.7460122576868498e-13	2.937425178417442e-14	R
44395.776	2.138194894878662e-13	2.5867343690747258e-14	R
15839.712	3.6479366544088643e-13	2.1956669145637586e-13	R
31044.6	2.0608542978486633e-13	1.1079737706384985e-14	R
22116.6	3.4201668108460593e-13	1.2371077291719277e-14	R
3486.7	1.7621679101957228e-12	9.473914900222689e-14	R
3944.7	1.5633178557505065e-12	9.761042944999629e-14	R
43.7	6.339387341256964e-11	1.1570685897101123e-12	R
3026.7	1.914464370752371e-12	1.0292703903569812e-13	R
2873.7	2.15797936865072e-12	9.712507080206525e-14	R
3178.7	1.986311185726732e-12	8.939872982625362e-14	R
3791.7	1.7300047210904789e-12	9.300996465640372e-14	R
3639.7	1.8115373317166729e-12	1.1310875537123349e-13	R
124.7	2.9515305875447224e-11	5.387150446211986e-13	R
734.7	7.34593850294502e-12	1.3407848812744366e-13	R
470.7	1.0915591847574455e-11	1.9923200437252286e-13	R
268.7	1.6219866982968355e-11	2.960459363814133e-13	R
1843.7	3.148091076367661e-12	8.579422163398378e-14	R
1167.7	4.8089170765014015e-12	1.3105634096102865e-13	R
3330.7	1.8969124559004825e-12	1.0198339826979128e-13	R
61975.584	7.62161993765709e-14	2.8127028611556883e-14	R
16910.64	3.819858612312814e-13	1.0410175196499726e-14	R
19839.6	3.6479366544088643e-13	9.941640131841516e-15	R
15535.44	3.9268769099963516e-13	1.4203897194305406e-14	R
3178.656	1.986311185726732e-12	8.939872982625362e-14	R
3792.096	1.7300047210904789e-12	9.300996465640372e-14	R
22116.672	3.4201668108460593e-13	1.2371077291719277e-14	R
3640.032	1.8115373317166729e-12	1.1310875537123349e-13	R
25132.896	2.8447708443895135e-13	1.280357790675907e-14	R
2873.664	2.15797936865072e-12	9.712507080206525e-14	R
31044.384	2.0608542978486633e-13	1.1079737706384985e-14	R
28053.216	2.767242941161549e-13	7.541505263025145e-15	R
3026.592	1.914464370752371e-12	1.0292703903569812e-13	R
1843.776	3.148091076367661e-12	8.579422163398378e-14	R
19840.032	3.6479366544088643e-13	9.941640131841516e-15	R
470.88	1.0915591847574455e-11	1.9923200437252286e-13	R
16911.072	3.819858612312814e-13	1.0410175196499726e-14	R
268.704	1.6219866982968355e-11	2.960459363814133e-13	R
3945.024	1.5633178557505065e-12	9.761042944999629e-14	R
15535.584	3.9268769099963516e-13	1.4203897194305406e-14	R
734.4	7.34593850294502e-12	1.3407848812744366e-13	R
124.416	2.9515305875447224e-11	5.387150446211986e-13	R
1168.128	4.8089170765014015e-12	1.3105634096102865e-13	R
3487.104	1.7621679101957228e-12	9.473914900222689e-14	R
3330.72	1.8969124559004825e-12	1.0198339826979128e-13	R
43.7	6.339387341256964e-11	1.1570685897101123e-12	R
38.016	9.163202585216105e-11	8.062625042849241e-12	R
304.992	1.9863111857267365e-11	1.1955464597383024e-11	R
3899.232	8.356940080931181e-13	1.4059400843368018e-13	R
3920.832	1.4522697398451058e-12	8.741107428349076e-13	R
15839.712	3.6479366544088643e-13	2.1956669145637586e-13	R
44395.776	2.138194894878662e-13	2.5867343690747258e-14	R
44836.416	1.7460122576868498e-13	2.937425178417442e-14	R
48732.192	1.1016592575399613e-13	2.6596524944684476e-14	R
57971.808	7.62161993765709e-14	2.8127028611556883e-14	R
59272.128	7.62161993765709e-14	2.8127028611556883e-14	R
60676.992	4.3857844993330016e-14	2.286616059510052e-14	R
61975.584	7.62161993765709e-14	2.8127028611556883e-14	R
