Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            237.3000               5.1000    3.1986080808032342e-03    8.8380809966553210e-05
            258.9000               5.1000    3.0266418282085955e-03    8.3629206673094893e-05
            279.9000               5.1000    2.8904205044980968e-03    7.9865272292854532e-05
           2193.0000              27.0000    4.7529256179437349e-04    3.9398457567751820e-05
           2589.0000              15.0000    3.8455726144391084e-04    2.4793323606642291e-05
           2868.0000              30.0000    3.4750496639525386e-04    1.6003195567960825e-05
           3276.0000              60.0000    3.0546468958505993e-04    1.1253735374765392e-05
           3858.0000              90.0000    2.2748932023416665e-04    8.3810165226566575e-06
           4452.0000              60.0000    2.2959425302946577e-04    1.0573206393635601e-05
           5046.0000              90.0000    1.6632633232214211e-04    9.1915330656611998e-06
           5820.0000             120.0000    1.4892273729907198e-04    8.2297748348231461e-06
           6270.0000             234.0000    1.3707586960192442e-04    7.5750927129812186e-06
           6591.0000              75.0000    1.2501467871951612e-04    9.2114222051775800e-06
