T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
22100.	-9.	-9.	300.	19.27	0.04	RC	Lulin	butler06
22500.	-9.	-9.	300.	18.59	0.04	IC	Lulin	butler06
23100.	-9.	-9.	300.	20.55	0.06	BJ	Lulin	butler06
23400.	-9.	-9.	300.	19.89	0.06	VJ	Lulin	butler06
24100.	-9.	-9.	300.	19.73	0.05	VJ	Lulin	butler06
24400.	-9.	-9.	300.	20.88	0.08	BJ	Lulin	butler06
24800.	-9.	-9.	300.	19.86	0.05	VJ	Lulin	butler06
25100.	-9.	-9.	300.	19.47	0.05	RC	Lulin	butler06
25500.	-9.	-9.	300.	18.68	0.03	IC	Lulin	butler06
25800.	-9.	-9.	300.	20.86	0.08	BJ	Lulin	butler06
26200.	-9.	-9.	300.	20.73	0.1	BJ	Lulin	butler06
26500.	-9.	-9.	300.	20.88	0.1	BJ	Lulin	butler06
27200.	-9.	-9.	300.	19.94	0.07	VJ	Lulin	butler06
27500.	-9.	-9.	300.	19.96	0.05	VJ	Lulin	butler06
28100.	-9.	-9.	300.	19.5	0.03	RC	Lulin	butler06
28400.	-9.	-9.	300.	18.78	0.04	IC	Lulin	butler06
29000.	-9.	-9.	300.	20.72	0.08	BJ	Lulin	butler06
29300.	-9.	-9.	300.	21.01	0.14	BJ	Lulin	butler06
29700.	-9.	-9.	300.	21.03	0.14	BJ	Lulin	butler06
30000.	-9.	-9.	300.	20.25	0.1	VJ	Lulin	butler06
30300.	-9.	-9.	300.	20.23	0.08	VJ	Lulin	butler06
30700.	-9.	-9.	300.	20.18	0.08	VJ	Lulin	butler06
31000.	-9.	-9.	300.	19.82	0.06	RC	Lulin	butler06
31400.	-9.	-9.	300.	19.21	0.06	IC	Lulin	butler06
