time_sec	flux	flux_err	band	source
324.0	1.0822194814237576e-11	1.0607261765073176e-12	u	manual
448.502590000629	5.0735093276008076e-12	2.526296229094273e-13	u	uvot
588.832229018211	4.624257709396173e-12	4.892263237124321e-13	b	uvot
653.0	4.0453469020568296e-12	7.461189326726955e-13	v	manual
662.962208986282	4.23809382679378e-12	7.042314940140114e-13	v	uvot
736.463199019432	3.949136199768484e-12	4.3692862387100363e-13	u	uvot
761.359479010105	4.990493240851821e-12	5.099800192997834e-13	b	uvot
835.246749043465	3.4032474921255288e-12	6.389522875866001e-13	v	uvot
1066.5851290226	3.382347549735333e-12	6.38479621109829e-13	v	uvot
1139.84908902645	4.453194174101009e-12	4.686689296607461e-13	u	uvot
1164.61288899183	4.397174478687067e-12	4.775082224873512e-13	b	uvot
1238.75365900993	3.219046189795134e-12	6.240912891104915e-13	v	uvot
1312.31557899714	4.103531478643232e-12	4.500676091519489e-13	u	uvot
1337.21238899231	3.448118381797176e-12	4.265052896587953e-13	b	uvot
1411.1715490222	2.6231291807885868e-12	5.966169277671878e-13	v	uvot
5045.48368000984	2.925394704807676e-12	1.663169261495704e-13	u	uvot
5250.78422999382	2.207262927278825e-12	1.2929127452404538e-13	b	uvot
5866.08455002308	2.017063747499707e-12	1.7190770515898056e-13	v	uvot
6744.67441999912	2.309050828024242e-12	1.3902766081514086e-13	u	uvot
6948.0	3.017442859832511e-12	6.357826747761358e-14	i	manual
11893.1413500309	1.3513852308927208e-12	1.2052842988621668e-13	v	uvot
12196.6900200248	1.1135963008283833e-12	1.1147777741619213e-13	v	uvot
12500.4814100266	1.4242718610436357e-12	1.23285211282667e-13	v	uvot
24801.0	1.0144155067171626e-12	4.673562027467353e-14	r	manual
27802.3703500032	1.0697096718541414e-12	7.271418761163348e-14	u	uvot
28105.8087100387	1.0240529676444442e-12	7.061073843355478e-14	u	uvot
28351.7876400352	1.1384153546529292e-12	8.842811055469549e-14	u	uvot
33943.298420012	1.129857903433138e-12	1.1247577843322353e-13	v	uvot
34246.896780014	7.945377364382588e-13	9.929407291228145e-14	v	uvot
45111.459190011	8.662487932876766e-13	6.332250981103793e-14	u	uvot
45415.0796200037	7.809814157384242e-13	5.965186311667407e-14	u	uvot
45718.5400699973	7.501490808660199e-13	5.820302038518198e-14	u	uvot
46023.8650900126	6.764756747064388e-13	5.99685586448436e-14	b	uvot
46327.2814100385	7.213926667515937e-13	6.152839822316186e-14	b	uvot
46522.6192600131	7.293038566154825e-13	1.1027899001214057e-13	b	uvot
63947.0	6.256301089663944e-13	6.418339089013977e-14	g	manual
198393.0	2.648230418737386e-13	3.4564613345994937e-15	V	manual
371193.0	1.8207546776839998e-13	1.6769770315337426e-15	R	manual
547449.0	1.8376019132901948e-13	1.6924939089597357e-15	R	manual
626073.0	2.1238147415637412e-13	7.462519565843724e-15	B	manual
709017.0	1.7686384193881884e-13	5.2110558423210906e-15	i	manual
804057.0	1.9964178046062157e-13	1.838768750509668e-15	R	manual
880953.0	1.8350126174226974e-13	1.3650542196033119e-14	i	manual
1054617.0	2.393072024187431e-13	1.3408501837161186e-14	V	manual
1079674.0	2.209283425333713e-13	6.104475697646677e-15	R	manual
1259386.0	1.9964178046062157e-13	5.516306251529004e-15	R	manual
1314682.0	1.8350126174226974e-13	3.866416977379711e-15	i	manual
1399354.0	2.1390250931926506e-13	1.3793826070780607e-14	r	manual
1484026.0	2.146046138589627e-13	1.2060945705548524e-14	i	manual
1579066.0	1.9599790730806245e-13	1.805207438502293e-15	R	manual
1855546.0	1.8376019132901948e-13	1.6924939089597357e-15	R	manual
2193370.0	1.47316514312398e-13	2.7136704784605723e-15	R	manual
2436154.0	1.4048794335381645e-13	2.960115718785991e-15	i	manual
2516506.0	1.3293491272523332e-13	2.800971495058314e-15	i	manual
2614138.0	1.1382861047316305e-13	1.0484002465269245e-15	R	manual
2689306.0	1.2012656392347754e-13	2.5310964174206208e-15	i	manual
3205114.0	1.147199779311508e-13	3.380070254472174e-15	i	manual
3234490.0	8.555618962590972e-14	7.880016273839659e-16	R	manual
3294970.0	9.719391025287537e-14	2.8636881813100133e-15	i	manual
8143738.0	4.5735289699820425e-14	4.2123758514628253e-16	R	manual
