z=   2.6120000e+00 0.
TotalEnergy(erg)    1.4221535589202753e-03    8.0668225119798705e-05
Energy1(erg)    6.0766052692624619e+01    3.3562731937867385e+00
Energy2(erg)   -6.3449852079562902e+01    3.4017573375059391e+00
Energy3(erg)    7.4080735917150150e+02    3.4361483537412504e+01
Energy4(erg)    5.1534928293774567e+02    4.2909817741678289e+01
T_min_T_max    1.1544850534917035e+02    8.8150609360133903e+05
Interval1    1.1544850534917035e+02    5.3987513211598218e+02
Interval2    5.3987513211598218e+02    0.0000000000000000e+00
Interval3    0.0000000000000000e+00    5.1775097234919958e+04
Interval4    5.1775097234919958e+04    8.8150609360133903e+05
