229.85	15.437	0.025	R	Li_Liang
236	15.39	0.04	R	Li_Liang
267.44	15.297	0.024	R	Li_Liang
342.63	15.115	0.022	R	Li_Liang
380.23	14.972	0.02	R	Li_Liang
426.83	14.633	0.019	R	Li_Liang
455.42	14.779	0.019	R	Li_Liang
493.11	14.74	0.02	R	Li_Liang
518	14.65	0.02	R	Li_Liang
530.71	14.718	0.019	R	Li_Liang
568.3	14.764	0.019	R	Li_Liang
609.2	14.901	0.02	R	Li_Liang
646.79	14.983	0.02	R	Li_Liang
684.39	15.038	0.021	R	Li_Liang
721.98	15.06	0.022	R	Li_Liang
812	15.06	0.03	R	Li_Liang
1146	15.42	0.02	R	Li_Liang
1781	16.05	0.03	R	Li_Liang
2426	16.39	0.02	R	Li_Liang
3440	16.77	0.02	R	Li_Liang
5885	17.32	0.04	R	Li_Liang
7392	17.48	0.04	R	Li_Liang
7920	17.52	0.09	R	Li_Liang
8906	17.69	0.04	R	Li_Liang
10440	17.85	0.04	R	Li_Liang
12350	17.78	0.04	R	Li_Liang
14650	17.97	0.04	R	Li_Liang
16260	18.01	0.04	R	Li_Liang
17900	18.03	0.04	R	Li_Liang
19660	18.16	0.05	R	Li_Liang
42969	18.78	0.14	R	Li_Liang
48744	19.11	0.23	R	Li_Liang
54855	19.44	0.1	R	Li_Liang
55632	19.38	0.14	R	Li_Liang
56525	19.19	0.12	R	Li_Liang
57091	19.46	0.12	R	Li_Liang
57750	19.33	0.13	R	Li_Liang
64980	19.36	0.01	R	Li_Liang
78120	19.94	0.31	R	Li_Liang
137028	20.41	0.35	R	Li_Liang
149100	20.26	0.05	R	Li_Liang
175300	20.51	0.11	R	Li_Liang
220944	20.96	0.38	R	Li_Liang
231900	20.9	0.03	R	Li_Liang
264700	20.89	0.1	R	Li_Liang
315792	21.3	0.04	R	Li_Liang
315800	21.18	0.04	R	Li_Liang
353500	21.22	0.11	R	Li_Liang
394685	21.12	0.14	R	Li_Liang
442700	21.34	0.13	R	Li_Liang
477803	21.24	0.2	R	Li_Liang
513000	21.57	0.08	R	Li_Liang
525200	21.64	0.12	R	Li_Liang
612100	21.8	0.12	R	Li_Liang
663300	22.02	0.1	R	Li_Liang
