262.8	15.051	0.05	0.05	RC
280.2	15.201	0.05	0.05	RC
295.8	15.291	0.05	0.05	RC
571.8	16.391	0.05	0.05	RC
846	16.851	0.05	0.05	RC
1362	17.391	0.05	0.05	RC
2202	17.891	0.05	0.05	RC
3066	18.231	0.06	0.06	RC
12762	19.491	0.06	0.06	RC
13080	19.531	0.06	0.06	RC
14190	19.581	0.06	0.06	RC
14514	19.581	0.06	0.06	RC
16818	19.811	0.07	0.07	RC
17142	19.811	0.07	0.07	RC
18258	19.701	0.07	0.07	RC
18576	19.851	0.08	0.08	RC
19902	19.941	0.08	0.08	RC
20226	19.891	0.08	0.08	RC
22776	20.351	0.12	0.12	RC
23094	20.191	0.1	0.1	RC
35964	20.371	0.33	0.33	RC
38568	20.561	0.18	0.18	RC
40524	20.611	0.17	0.17	RC
42468	20.651	0.15	0.15	RC
44418	20.821	0.2	0.2	RC
47988	20.941	0.29	0.29	RC
69540	21.491	0.29	0.29	RC
72120	21.111	0.3	0.3	RC
168360	22.011	0.59	0.59	RC
2988	18.141	0.06	0.06	RC
3294	18.221	0.08	0.08	RC
3603	18.331	0.07	0.07	RC
3907.8	18.601	0.13	0.13	RC
4215	18.651	0.11	0.11	RC
4522.8	18.581	0.1	0.1	RC
4830.6	18.781	0.17	0.17	RC
5137.2	18.841	0.18	0.18	RC
5446.2	18.801	0.2	0.2	RC
5751	19.361	0.35	0.35	RC
6072	19.031	0.31	0.31	RC
6378	18.631	0.19	0.19	RC
6684	19.811	0.4	0.4	RC
7296	18.981	0.23	0.23	RC
7608	18.891	0.21	0.21	RC
8220	19.111	0.19	0.19	RC
8526	19.401	0.19	0.19	RC
8832	18.901	0.1	0.1	RC
9150	19.031	0.17	0.17	RC
9456	19.071	0.18	0.18	RC
9768	19.151	0.2	0.2	RC
10380	19.151	0.2	0.2	RC
10686	19.461	0.29	0.29	RC
10998	20.061	0.35	0.35	RC
11610	19.261	0.17	0.17	RC
11916	20.571	0.5	0.5	RC
12234	19.611	0.21	0.21	RC
13152	19.351	0.17	0.17	RC
13464	19.351	0.16	0.16	RC
13770	20.261	0.37	0.37	RC
14076	19.911	0.25	0.25	RC
14382	19.671	0.22	0.22	RC
14694	19.301	0.17	0.17	RC
15000	19.421	0.24	0.24	RC
15318	19.211	0.25	0.25	RC
15624	19.261	0.42	0.42	RC
56064	20.711	0.07	0.07	RC
62340	20.851	0.11	0.11	RC
68160	21.111	0.13	0.13	RC
35604	20.731	0.12	0.12	RC
37146	20.841	0.12	0.12	RC
38310	20.511	0.09	0.09	RC
40128	20.661	0.1	0.1	RC
49542	21.011	0.11	0.11	RC
52128	21.081	0.1	0.1	RC
