z=   3.8478999e+00 0.
TotalEnergy(erg)    1.7540121853722636e+50    3.6075581743351035e+49
TotalEnergy_common(erg)    0.0000000000000000e+00    0.0000000000000000e+00
Energy1(erg)   -3.1576685759698155e+49    2.4417123974693227e+49
Energy2(erg)    2.2285869461920412e+50    6.2024657447142526e+49
Energy3(erg)   -1.5880790322280201e+49    2.1458997075533813e+48
T_min_T_max    1.0949070926368744e+02    4.3242435637703684e+03
Interval1    1.0949070926368744e+02    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    4.9524080923402798e+03
Interval3    4.9524080923402798e+03    4.3242435637703684e+03
