Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            530.8000              20.5000    3.5480461641571388e+47    2.1894738224642949e+46
            636.2000              20.4500    3.4481747052793793e+47    2.0325672711637280e+46
            746.8000              20.4500    3.4386601971604336e+47    2.0903012955767635e+46
            856.5000              20.3500    2.9079655724222577e+47    1.0713341393213799e+46
            979.2000              20.4000    2.7339417690672417e+47    1.3597488886590249e+46
           1082.9000              20.4000    2.4187404041155209e+47    1.4703099202886001e+46
           1192.6000              20.5500    2.1796625314770010e+47    9.8369628505494135e+45
           1303.2000              20.5000    2.0777307074415458e+47    1.1099232389293004e+46
           1468.2000              41.8000    1.7996550005152444e+47    9.1164895712256385e+45
           1652.3000              41.8500    1.7060401872283328e+47    8.1708698577966356e+45
           1835.4000              41.8500    1.5516338894385794e+47    7.0026275662581183e+45
           2023.8000              41.9000    1.6903991165446696e+47    8.7187249385979026e+45
           2234.6000              41.8000    1.3390267576333134e+47    7.3997355360148518e+45
           2413.5000              41.8500    1.2764072292124108e+47    6.7010028624573875e+45
           2610.4000              41.8000    1.1923101877214878e+47    5.7104231464938360e+45
           2805.7000              41.7500    1.2393365418435430e+47    6.6205327943593657e+45
           3552.2000              20.5500    1.1792048445469936e+47    4.6701776686659451e+45
           3687.0000              20.4500    1.3651779205590835e+47    3.3949134932295574e+45
           3801.9000              20.4500    1.5833949542157185e+47    5.6876066876569454e+45
           3917.7000              20.4000    1.9444163218280571e+47    5.7307957326136329e+45
           4041.2000              20.4000    1.8331130854965303e+47    1.0130157566274042e+46
           4149.2000              20.4500    1.9842174199941350e+47    7.4928805178660805e+45
           4261.5000              20.4000    2.3035055293387060e+47    8.4864282338820444e+45
           4377.3000              20.4000    2.3269618282945725e+47    1.0287413322323920e+46
           4505.2000              20.4000    2.4750801065269491e+47    9.1185323541116564e+45
           4621.8000              20.4000    2.7643260108454152e+47    1.0184153676777924e+46
           4737.6000              20.5000    2.8183132366252300e+47    7.7872874794290453e+45
           4853.4000              20.4000    3.1797228013989151e+47    7.9073091357777153e+45
           4990.8000              20.4500    3.0703597271010888e+47    8.4837176895312327e+45
           5098.8000              20.4000    3.0562527053646744e+47    8.4447385468609325e+45
           5213.7000              20.4000    3.0675331231429386e+47    8.7584377437390244e+45
           5311.3000              20.4500    3.4418287792535759e+47    1.4265186962209924e+46
           5653.5000              20.4000    3.3572931280022177e+47    9.5857621315471939e+45
           5746.8000              20.4500    3.5644232013935249e+47    8.8639790021183963e+45
           5845.3000              20.4500    3.6913843115077330e+47    8.8397158021943862e+45
           5943.8000              20.4000    3.8546882712778937e+47    1.0650897608517306e+46
           6583.1000              20.4500    3.6474492847604502e+47    1.0078275110781992e+46
           6698.0000              20.4000    3.4228609884496779e+47    1.1979771949713212e+46
           6801.7000              20.5000    3.3265132791369815e+47    1.1336178560862541e+46
           6912.3000              20.4500    3.1680298219985239e+47    7.8782311284757899e+45
           7023.8000              20.4000    3.0534390884721677e+47    1.5186535624548414e+46
           7131.8000              20.4000    3.1738709268841373e+47    1.8124108072415213e+46
           7243.2000              20.4500    3.1102067603193151e+47    1.8333480777230547e+46
           7348.6000              20.4500    3.0366116988554344e+47    1.3984114064565202e+46
           7625.1000             101.9500    3.1360953683679281e+47    1.0398422380741705e+46
           8063.1000             100.7000    3.3696846652011518e+47    9.3107830818574119e+45
           8509.0000             100.4000    3.3326465903930502e+47    1.3505716541092824e+46
           8952.2000             102.2000    2.8760025084824896e+47    9.2711369717200845e+45
           9390.3000              99.3500    2.7088768398966862e+47    8.7323874538113386e+45
           9832.6000             102.4500    2.4956820740823644e+47    7.5854070680056232e+45
          10264.6000              98.3000    2.6060891004530302e+47    8.6410686045114314e+45
          10699.2000             102.9000    2.5025874343083537e+47    6.9149048232488583e+45
          11144.2000             101.5500    2.4501307419896882e+47    7.4469577839397003e+45
          11589.1000             104.8500    2.3269618282945725e+47    7.7155599917429387e+45
          12036.7000             103.7000    2.3334003525855356e+47    7.9518224733351444e+45
          12478.2000             101.5000    2.3098791518556857e+47    7.0206753603290492e+45
          12918.0000             102.1500    2.1418510156941046e+47    9.0745016263145732e+45
          13356.9000             101.9500    2.0044224494173303e+47    8.3076360929232541e+45
          14279.6000              99.9500    2.0681844018430093e+47    7.0480126513024486e+45
          14717.7000             102.8500    2.0605789471800217e+47    6.2629492243598487e+45
          15293.1000              98.0500    1.9842174199941350e+47    6.7618677844157322e+45
          16269.4000             105.7000    1.9533913399175673e+47    5.9371618806212879e+45
          16832.8000              93.1000    2.0530014604973454e+47    7.5635371118763795e+45
          17230.2000              93.8000    1.8364929166222271e+47    8.1190681630817693e+45
          17835.9000              94.1000    1.5804809176288679e+47    6.6961131060437010e+45
          18343.9000              94.0500    1.5374084242229416e+47    6.2304243256091448e+45
          18781.9000              93.5500    1.4112022359599967e+47    5.5889909194561315e+45
          19293.4000              93.6000    1.4507388991167227e+47    6.8145177125585925e+45
          19690.9000              93.9500    1.3714792956271836e+47    5.0527165957949855e+45
          20332.0000             209.4500    1.3001374116826463e+47    4.5503892059323954e+45
          20963.5000              93.4500    1.2519565455996156e+47    6.3420204363163422e+45
          82363.7000             187.1000    9.4186625722086144e+45    1.2144872689062349e+45
          83144.8000             187.6500    1.1219906544707670e+46    1.3434090955147199e+45
          91977.4000             183.2500    7.6206012388634485e+45    1.5441433319314551e+45
         100675.4000           40151.4500    4.0737017814544020e+45    8.6296416440871805e+44
