time_sec	flux	flux_err	band	logF	logT	mag	mag_err	source
117154.0	4.435597180364691e-14	1.0213339946034158e-14	R	-13.363748565630322	5.068757121343318	21.3	0.25	manual
104055.0	9.353025076281712e-14	6.030118112212813e-15	R	-13.039748565630322	5.017262953555213	20.49	0.07	manual
105196.0	7.637515396166482e-14	5.627529311592144e-15	R	-13.127748565630323	5.021999226405604	20.71	0.08	manual
29580.0	5.558680390594488e-12	3.7065939102124396e-13	v	-11.269813466626132	4.470998169660874	16.48	0.06	manual
35976.0	8.617470351087274e-20	4.7814885143825044e-20	uvw1	-19.09696704259225	4.556012874559886	20.02	0.56	manual
36181.0	1.1645347294969686e-12	2.9269293087715057e-13	u	-11.957980636668273	4.558480566074932	18.8	0.23	manual
273.0	2.7986726181067313e-13	7.733018220747811e-14	R	-12.563748565630323	2.436162647040756	19.3	0.3	manual
98629.0	1.1141716373000182e-13	1.539285001850274e-14	R	-12.963748565630324	4.994004629831678	20.3	0.15	manual
