Time	Mag	MagErr	Filter	Source
124	18.5	0	White	8059
210	21.7	0.2	g	8060
210	20.5	0.1	r	8060
210	20.1	0.1	i	8060
210	19.9	0.1	z	8060
125.5	20.70	0	White	8071
11748.5	22.12	0	White	8071
3132.5	19.81	0	v	8071
11190.0	21.43	0	b	8071
5160.5	20.11	0	u	8071
4955.5	19.99	0	uvw1	8071
5458.5	20.09	0	uvm2	8071
11866.5	20.12	0	uvw2	8071
19476	22.5	0.4	i'	8076	
