time_sec	flux	flux_err	band_init	band_norm	source
29585.5	6.314968595541148e-13	5.074056335670187e-14	u_swift	R	32136
28890	4.831814398441168e-13	8.975194804765621e-14	g'	R	32138
28890	4.863664729226542e-13	4.4803895114449185e-14	Rc	R	32138
28890	4.047574001515189e-13	3.7960659524955894e-14	Ic	R	32138
33030	4.831814398441168e-13	8.975194804765621e-14	g'	R	32138
33030	4.435714952047632e-13	4.0861637989742944e-14	Rc	R	32138
33030	2.800237051334503e-13	5.1819491452511874e-14	Ic	R	32138
67140	2.2417326279614314e-13	4.151201919673336e-15	r	R	32141
65148	2.239328071040738e-13	9.683383572039565e-15	g	R	32143
65148	2.2417326279614314e-13	1.239554859250778e-14	r	R	32143
80640	1.1970649757755478e-13	3.318698274650176e-14	g	R	32145
80640	2.5738534352216446e-13	4.741463936670379e-14	r	R	32145
80640	2.2459011224733913e-13	4.149648586143882e-14	i	R	32145
43260	3.296990716041816e-13	1.9689713827401425e-14	g	R	32146
94176	1.3125556453045555e-13	2.4360114779165948e-14	g	R	32158
94176	1.4630663918205402e-13	2.7072390195506974e-14	I	R	32158
266112	2.78781553738626e-14	7.718499426030556e-15	I	R	32158
112320	7.708389119764376e-14	2.1299482981407397e-14	Rc	R	32159
