time_sec	flux	flux_err	band_init	band_norm	source
4547.5	5.358677794233204e-13	8.88811859076393e-14	v_swift	R	31351
19620	1.857101353676934e-13	1.0302451186406765e-14	V	R	31353
19296	4.4427609901512493e-13	8.183868182126186e-15	R	R	31353
18972	1.0576667433778235e-12	1.1967370560737528e-14	I	R	31353
35978.4	6.25675067125636e-13	4.628447862446438e-14	I	R	31356
36604.8	2.533103586866877e-13	3.032997010227298e-14	R	R	31356
38379.6	5.349939229810227e-13	4.940005690742909e-14	I	R	31356
39006	2.7774928515716247e-13	3.3256150906817e-14	R	R	31356
53879	2.780909519540321e-14	2.572171980026258e-15	g	R	31357
54034.6	1.774872826906728e-13	4.905775325617282e-15	r	R	31357
54181.4	5.644461152016622e-13	1.5889511770369178e-14	i	R	31357
54328.3	6.71949344780917e-13	1.9864998196924597e-14	z	R	31357
58311.4	2.2293941580814362e-14	2.6760549387973568e-15	g	R	31357
58466.9	1.6487971970054312e-13	4.557300378592843e-15	r	R	31357
58613.8	5.147809752962514e-13	1.4491406966650027e-14	i	R	31357
58769.3	6.299941762453274e-13	1.8624667577087635e-14	z	R	31357
48762	5.789503379988887e-13	1.631003701236328e-14	i'	R	31358
60177	1.8347919151498558e-13	2.027966673660054e-14	r'	R	31361
60177	4.727606399019902e-13	6.101529836195677e-14	i'	R	31361
60785	1.0491452206660807e-13	9.676468155998626e-15	V	R	31363
49075.2	2.918888965414224e-13	2.419630447362186e-14	Rc	R	31366
50630.4	5.135463738076562e-13	3.3284293865814294e-14	Ic	R	31366
52185.6	2.2142037131633693e-13	4.078739220314793e-14	Rc	R	31366
53568	4.995508094021246e-13	4.1541635908275994e-14	Ic	R	31366
55123.2	2.945897112481696e-13	4.612601090567289e-14	Rc	R	31366
61109	1.7424777469377451e-13	2.086382426840693e-14	r	R	31370
146574	1.5982803124627762e-13	1.6192776256371676e-14	R	R	31371
146574	5.602074097871714e-13	6.717708787297963e-14	I	R	31371
144288	2.322253586250663e-13	1.1596235760305456e-14	J	R	31373
251550	5.34137352996448e-14	1.0331132335615724e-14	R	R	31383
251550	2.1103225948576314e-13	4.861176409871347e-14	I	R	31383
27828	6.78661089341921e-13	9.376049445082844e-14	R	R	31384
246586	1.594335318753111e-13	5.874700143781748e-14	Ic	R	31387
319158	3.83400742735648e-14	6.3562524110348264e-15	R	R	31389
319158	6.142552101494839e-14	6.800992341308666e-15	I	R	31389
287784	3.218495823283936e-14	3.557213042187451e-15	R	R	31390
117000	2.1069437920060953e-13	1.1643401681398997e-14	R	R	31394
400032	6.279277008124231e-14	5.909132912839076e-15	J	R	31395
465422	1.736412685182252e-14	2.8787313342142195e-15	R	R	31398
483725	1.4762749157356012e-14	3.263295520409233e-15	r	R	31401
480845	4.3213803058263395e-14	3.9869321265549426e-15	i	R	31401
479765	4.358494826250793e-14	8.843386073617122e-15	z	R	31401
645005	9.66534976600771e-15	2.670642182829033e-15	Rc	R	31420
137583	5.213954542238517e-14	2.8815758091968774e-15	r	R	31425
137877	1.834942621106161e-13	6.831977970558675e-15	i	R	31425
138162	2.0669812391476824e-13	9.763660938785324e-15	z	R	31425
233885	1.3162443948899384e-13	1.4613327348731565e-14	z	R	31425
234317	9.719020280386731e-14	7.180329114354239e-15	i	R	31425
234611	3.574104451963897e-14	5.596239744423656e-15	r	R	31425
319092	7.300229859426855e-14	8.104927099477576e-15	z	R	31425
319533	1.824598193161922e-14	2.8569083705893556e-15	r	R	31425
319956	6.132287227061964e-14	5.093950552116885e-15	i	R	31425
397103	7.166985648065398e-14	7.300125117721947e-15	z	R	31425
397535	4.401720764021366e-14	4.46584002551945e-15	i	R	31425
397829	8.573679415385091e-15	2.6848681003346065e-15	r	R	31425
579061	4.051561992220512e-14	7.093444829468617e-15	i	R	31425
200700	1.4201978435685346e-13	2.7776309950591243e-15	I	R	31442
208476	5.34137352996448e-14	1.9678347305934713e-15	R	R	31442
216135	3.218495823283936e-14	1.8260360283228916e-14	R	R	31504
