time_sec	flux	flux_err	band_init	band_norm	source
143	3.032350150128849e-11	2.8158782540359146e-13	r	R	30476
361	4.3428951913748477e-11	4.032866761257748e-13	r	R	30476
452	4.071733531494161e-11	3.781062654349492e-13	r	R	30476
2845.15	5.455849205428276e-12	1.5101380989065695e-13	r'	R	30478
1340.64	8.267140430432603e-12	1.7556451444597619e-12	g'	R	30481
1091.72	1.4888891267964664e-11	1.0973235262692016e-12	r'	R	30481
3011.97	4.795814300005342e-12	3.5345545644068133e-13	r'	R	30481
4434.11	3.110730291886509e-12	5.443905193378565e-13	r'	R	30481
4632.22	2.9165025354662474e-12	1.8809419200767738e-13	r'	R	30481
646.5	2.810606086403353e-11	1.5713413900593851e-12	v_swift	R	30482
573	3.2296784838586114e-11	1.3451978828355616e-12	b_swift	R	30482
432.5	3.324911126416059e-11	1.1696493077662501e-12	u_swift	R	30482
695.5	1.813375298877622e-11	1.2756345942913014e-12	uvw1_swift	R	30482
4939.5	1.041286292142124e-12	1.4643828939232358e-13	uvw2_swift	R	30482
48222	2.816951362416794e-13	1.2976826919380669e-14	r	R	30484
48222	2.5723845024349926e-13	9.75404739935323e-15	i	R	30484
30168	4.455150281943504e-13	1.2331521498840802e-14	r'	R	30487
2222.21	5.352229153392522e-12	7.394603891102031e-13	CR	R	30488
8352.29	1.572297410968193e-12	1.7378503260053923e-13	CR	R	30488
104040	1.6946720847219488e-13	6.245330105027392e-14	i'	R	30492
89576.9	1.1718239185679684e-13	7.557451792274061e-15	r'	R	30494
174145	4.9757936132419044e-14	9.166110826470269e-15	r'	R	30505
2552.5	5.02519664873677e-12	7.405403451356749e-13	R	R	31754
3505.5	4.336636906170303e-12	4.793028237060268e-13	R	R	31754
4363.5	2.637260690479206e-12	3.4006096052524984e-13	R	R	31754
4948.5	3.1128132145657363e-12	4.013809690875007e-13	R	R	31754
5994	2.0756449227700518e-12	4.205827170616806e-13	R	R	31754
