29585.5	17.8	0.07	u_swift	32136
47185	17.4	0	R	32137
28890	18.9	0.2	g'	32138
28890	18.5	0.1	Rc	32138
28890	18.3	0.1	Ic	32138
33030	18.9	0.2	g'	32138
33030	18.6	0.1	Rc	32138
33030	18.7	0.2	Ic	32138
67140	19.55	0.02	r	32141
65148	19.72	0.04	g	32143
65148	19.55	0.06	r	32143
65148	19.57	0.02	q	32143
80640	20.4	0.3	g	32145
80640	19.4	0.2	r	32145
80640	19.4	0.2	i	32145
80640	18.4	0	z	32145
80640	17.7	0	J	32145
80640	14.9	0	K	32145
43260	19.3	0.06	g	32146
94176	20.3	0.2	g	32158
94176	19.4	0.2	I	32158
266112	21.2	0.3	I	32158
112320	20.5	0.3	Rc	32159
112320	18.6	0	g'	32159
112320	19.3	0	Rc	32159
112320	18.5	0	Ic	32159
