time_sec	flux	flux_err	band_init	band_norm	source
19440	2.476897087248756e-13	1.1415177188615246e-13	g'	R	31413
19440	3.7542323125630097e-13	6.915722733626787e-14	Rc	R	31413
19440	4.4045141095790983e-13	8.134424060010423e-14	Ic	R	31413
107556	1.3591108067083747e-13	6.261914453736079e-15	r	R	31416
119727	1.0858278981787137e-13	1.4001182338658833e-14	R	R	31419
129254	9.343748565654669e-14	2.5846130046972587e-15	Rc	R	31422
131069	7.601991803538873e-14	4.265697101326918e-15	V	R	31422
132149	3.615466091763402e-14	6.05059887729751e-15	B	R	31422
201796	5.442030804835042e-14	2.004918241092409e-15	R	R	31426
295135	2.874227520054836e-14	2.6475235788069925e-15	Rc	R	31431
303864	2.1269681946915768e-14	1.7631090930129414e-15	R	R	31431
