time_sec	flux	flux_err	band_init	band_norm	source
171418	8.69835152952191e-14	2.4159088286019272e-14	r	R	28846
174269	6.598374410016108e-14	1.2296040865444893e-14	r	R	28846
245143	7.87109847058597e-14	3.624774800771898e-15	R	R	28854
205000	3.0693832420744394e-13	1.5984217032490652e-13	b_swift	R	28858
264823	6.539353903449922e-14	4.4182410556189635e-15	r'	R	28862
252475	8.872282173351448e-14	2.1246352060123692e-14	R	R	28875
256813	6.982892329523149e-14	7.717777816292384e-15	R	R	28875
419827	2.7544528689858465e-14	2.536944846192597e-15	R	R	28875
265033	5.242456573124392e-14	4.367355837668592e-15	r'	R	28876
508962	2.4408148763447397e-14	1.6491091711893059e-15	r'	R	28876
438048	2.5120908730100706e-14	2.313721198575755e-15	R	R	28880
555552	2.0894661778874652e-14	5.773408408222706e-15	R	R	28880
613440	2.0894661778874652e-14	1.924469469407569e-15	R	R	28880
508600	2.355240960479515e-14	4.121588471766923e-15	R	R	28883
678129	2.5120908730100706e-14	5.784302996439386e-15	R	R	28883
964440	8.318314680460086e-15	1.5322901905648738e-15	R	R	28926
882919	1.1482470692922292e-14	1.4806044875027774e-15	R	R	29181
788043	2.2910541056322388e-14	7.385485843220237e-15	R	R	29181
1.04E+06	8.318314680460086e-15	9.959886238671678e-16	R	R	29181
