422	13.81	0.03	u_swift	30677
114	11.4	0	R	30679
2690	16.1	0	R	30679
72	13.2	0	i	30680
684	15.8	0	i	30680
684	15.6	0	r	30680
27456	16.2	0	Clear	30681
20390.4	18.53	0.06	r	30684
23760	18.88	0.08	V	30684
50184	19.71	0.02	r	30692
58665.6	20.1	0.3	r'	30701
63822	20.37	0.09	g'	30703
63822	20.1	0.05	r'	30703
63822	19.92	0.05	i'	30703
161	13.63	1.1	white_swift	30710
888.5	15.35	0.02	white_swift	30710
5011.5	17.43	0.05	white_swift	30710
34817.5	19.15	0.05	white_swift	30710
169934.5	20.64	0.11	white_swift	30710
938.5	15.07	0.05	v_swift	30710
27854.5	18.68	0.13	v_swift	30710
864.5	15.31	0.04	b_swift	30710
4860	17.56	0.06	b_swift	30710
33946.5	19.18	0.08	b_swift	30710
423	13.78	0.03	u_swift	30710
1002	14.86	0.05	u_swift	30710
4655	16.85	0.05	u_swift	30710
58291	19.73	0.19	u_swift	30710
987.5	15.28	0.07	uvw1_swift	30710
68000.5	19.9	0.22	uvw1_swift	30710
1049	17.66	0	uvm2_swift	30710
92615	20.06	0	uvm2_swift	30710
913.5	17.21	0.18	uvw2_swift	30710
42997	20.4	0.34	uvw2_swift	30710
31263	18.63	0.03	R	30712
201347	21.6	0.26	R	30714
37396.5	18.56	0.14	i'	30723
217780	21.5	0	i'	30723
