169	17.09	0.03	white_swift	30246
739.5	17.92	0.07	white_swift	30246
732.5	16.74	0.14	v_swift	30246
4398.5	18.92	0	v_swift	30246
658	17.69	0.12	b_swift	30246
16616.5	20.57	0.23	b_swift	30246
34118.5	21.16	0	b_swift	30246
432	20.02	0	u_swift	30246
2796.5	19.37	0	uvw1_swift	30246
4603	19.16	0	uvm2_swift	30246
4194	19.1	0	uvw2_swift	30246
2796.5	19.37	0	uvw1_swift	30246
4603	19.16	0	uvm2_swift	30246
4194	19.1	0	uvw2_swift	30246
304	16.4	0.4	g'	30161
304	15.3	0.1	Rc	30161
304	15	0.2	Ic	30161
1455	16.97	0.01	r	30162
4356.2	18.79	0.05	r'	30163
4792	20.1	0	unfiltered	30166
4662	16.8	0	Clear	30167
4742	16.9	0	Clear	30167
4822	17.1	0	Clear	30167
6304	19.6	0.08	q	30168
6749	19.09	0.1	r	30168
6927	18.74	0.12	i	30168
7106	18.37	0.19	z	30168
7468	20.18	0.18	g	30168
3242	19.41	0.14	g'	30169
3242	18.19	0.04	Rc	30169
3242	17.73	0.1	Ic	30169
721	15.2	0	R	30173
21960	19.85	0.18	I	30185
48708	21.39	0.06	r	30191
48708	21.35	0.07	i	30191
48708	20.74	0.1	Z	30191
48708	21.05	0.22	Y	30191
48708	20.7	0.25	J	30191
48708	20.12	0	H	30191
51192	21.2	0.2	CR	30203
20456.928	20.18	0.04	i'	30211
31391.712	20.87	0.05	r'	30211
32561.568	21.92	0.08	g'	30211
86126.112	19.5	0.12	R	30212
12363.84	19.47	0.12	R	30214
100885.824	22.19	0.17	R	30214
106579.584	22.43	0.14	R	30229
192220.128	23.3	0.3	R	30229
110044.224	22.57	0.04	r'	30232
12553.056	19.62	0.03	R	30775
20536.416	20.46	0.25	R	30775
179274.816	23.09	0.2	R	30775
267018.336	23.77	0.21	R	30775
355898.88	24.08	0.28	R	30775
