time_sec	flux	flux_err	band_init	band_norm	source
1332	7.089484808902144e-12	6.53166870497908e-13	r'	R	30174
2160	1.7343686392261337e-12	3.1949544365834976e-13	r	R	30177
1682	5.155270220708745e-12	9.496358688448063e-14	R	R	30178
4108	2.292194332379484e-12	4.2223779999859504e-14	R	R	30178
4281	2.9194569152010735e-12	2.233222850835046e-13	u	R	30180
4470	2.417573141958376e-12	1.0112733378894915e-13	g	R	30180
4828	2.0541147194397044e-12	6.234762767726348e-14	i	R	30180
5009	1.7969902859199774e-12	1.2395798555783042e-13	z	R	30180
5552	1.954975918206278e-12	5.411508781044297e-14	r	R	30180
6532	2.028343067378928e-12	5.614594132782165e-14	r	R	30181
6938	2.1239359310935985e-12	5.87920180215527e-14	r	R	30181
6084	2.08516973145738e-12	1.9208232717534454e-13	r	R	30182
1836	4.89961865122086e-12	4.573151324997281e-14	Rc	R	30187
2473.2	3.785840206171141e-12	3.5335852415300765e-14	Rc	R	30187
3405.6	2.8194362496344894e-12	2.6315739118897645e-14	Rc	R	30187
5212.8	1.9868371835121546e-12	1.8544518961834814e-14	Rc	R	30187
5803.2	1.8287834347070378e-12	1.70692945367894e-14	Rc	R	30187
7315.2	1.762634552293372e-12	1.645188148734367e-14	Rc	R	30187
8496	1.8800191766225445e-12	1.754751298134066e-14	Rc	R	30187
9874.8	1.914971342684316e-12	1.7873745604561422e-14	Rc	R	30187
11574	1.8627830572086173e-12	1.7386636415332874e-14	Rc	R	30187
14472	1.8800191766225445e-12	1.754751298134066e-14	Rc	R	30187
29322	1.0644895737063659e-12	9.96181371567554e-15	r	R	30190
29322	1.0390218836762116e-12	1.6184565040593014e-14	i	R	30190
29322	1.0827937228635861e-12	2.837054183574066e-14	Z	R	30190
29322	6.384002437503646e-13	2.4257641141073745e-14	Y	R	30190
29322	4.002487346285624e-13	2.115271566156099e-14	J	R	30190
29322	2.219448611014022e-13	1.5743489841989776e-14	H	R	30190
14331.1	1.568121185495607e-12	7.861326130854887e-14	g	R	30193
3513	2.656142888268463e-12	9.785592031022578e-14	R	R	30198
23673	1.4068617896686068e-12	2.0732281502680693e-13	R	R	30198
37656	8.477180576465464e-13	3.9038859251976095e-14	R	R	30204
43920	7.051011684599227e-13	3.896533054916403e-14	R	R	30204
14343	1.8627830572086173e-12	1.2013110157046504e-13	Rc	R	30205
