time_sec	flux	flux_err	band_init	band_norm	source
1341	7.023270166702747e-13	6.469718304699108e-14	r	R	13623
2154	4.4313838939497273e-13	6.938862952169401e-14	r	R	13623
2985	3.06576862186577e-13	7.624097929741798e-14	r	R	13623
3815	4.041470144629342e-13	8.93384690772213e-14	r	R	13623
11828	1.3368583674808475e-13	6.15646029681151e-14	R	R	13626
931.5	7.120429015173446e-13	1.248908183030567e-13	v_swift	R	13629
641.5	6.018421710921075e-13	1.0658508490446261e-13	b_swift	R	13629
413	3.4597660477080236e-13	3.2143672569827444e-14	u_swift	R	13629
97380	1.607257269342919e-14	2.9606773031962572e-15	R	R	13636
